"","age","gender","race","gayFavorFederalMarriage","gayFavorStateMarriage","gayKnowSomeone"
"37300",34,"Female","Hispanic","Yes","Yes",NA
"37301",66,"Male","White","Yes","No","No"
"37302",27,"Female","White","Yes",NA,"No"
"37303",48,"Female","White","No",NA,NA
"37304",55,"Male","White","No","No","Yes"
"37305",58,"Female","White","No",NA,"Yes"
"37306",40,"Male","White","Yes",NA,"Yes"
"37307",63,"Female","Other","Yes","No",NA
"37308",27,"Female","White","No",NA,NA
"37309",22,"Female","White","No",NA,NA
"37310",NA,"Female",NA,"No",NA,NA
"37311",57,"Female","White","No",NA,NA
"37312",51,"Female","White","No","Yes","Yes"
"37313",63,"Male","Other","Yes",NA,NA
"37314",21,"Female","White","No",NA,NA
"37315",21,"Female","Hispanic","No",NA,NA
"37316",69,"Female","White","No",NA,"No"
"37317",33,"Female","White","No","Yes",NA
"37318",35,"Female","White","No",NA,NA
"37319",49,"Female","White","Yes","No","No"
"37320",29,"Male","White","No",NA,"Yes"
"37321",44,"Male","Black","No","Yes",NA
"37322",60,"Female","White","No",NA,NA
"37323",41,"Female","Hispanic","No",NA,NA
"37324",69,"Male","White","Yes",NA,NA
"37325",76,"Female","White","No","No",NA
"37326",62,"Female","White","Yes","No","No"
"37327",48,"Male","Black","No","No",NA
"37328",40,"Male","White","Yes","No","No"
"37329",18,"Female","White","No",NA,"Yes"
"37330",21,"Female","White","No","Yes","Yes"
"37331",40,"Male","White","Yes",NA,NA
"37332",79,"Male","White","No",NA,"No"
"37333",49,"Male","White","No","No","Yes"
"37334",26,"Female","White","No",NA,NA
"37335",43,"Male","Hispanic","No","Yes",NA
"37336",44,"Male","White","Yes",NA,"Yes"
"37337",21,"Female","White","No",NA,NA
"37338",52,"Male","White","No",NA,NA
"37339",52,"Male","White","Yes",NA,NA
"37340",NA,"Male","Other","Yes",NA,NA
"37341",40,"Female","White","No","No","Yes"
"37342",45,"Female","White","Yes",NA,NA
"37343",21,"Female",NA,"Yes","No","No"
"37344",50,"Female","White","No",NA,NA
"37345",73,"Female","White","No","Yes",NA
"37346",73,"Female","White","No","Yes","No"
"37347",30,"Male","White","Yes",NA,NA
"37348",50,"Female","White","No","Yes",NA
"37349",51,"Male","White","No",NA,"Yes"
"37350",55,"Female","White","Yes",NA,"Yes"
"37351",62,"Male","White","Yes",NA,NA
"37352",74,"Female","White","Yes","No","No"
"37353",20,"Female","White","No",NA,"Yes"
"37354",27,"Female","Black","No","No",NA
"37355",83,"Male","White","Yes",NA,NA
"37356",65,"Male","White","Yes","No",NA
"37357",67,"Female","White","No",NA,NA
"37358",47,"Male","White","No","No",NA
"37359",26,"Male","White","No","Yes","No"
"37360",50,"Female","White","Yes",NA,NA
"37361",49,"Male","White","Yes",NA,NA
"37362",49,"Female","White","Yes","No",NA
"37363",25,"Male","White","Yes","No","No"
"37364",70,"Female","White","No",NA,NA
"37365",80,"Male","White","Yes","No","No"
"37366",33,"Male","White","No",NA,NA
"37367",34,"Female","White","Yes",NA,NA
"37368",23,"Male","White","No",NA,NA
"37369",58,"Male","White","No",NA,NA
"37370",80,"Male","White","No",NA,NA
"37371",34,"Male","White","No",NA,NA
"37372",47,"Female","White","No","No","Yes"
"37373",20,"Male","Black","No",NA,"No"
"37374",37,"Male","Other","Yes","No","Yes"
"37375",40,"Male","Black","Yes","No","No"
"37376",45,"Female","White","Yes",NA,NA
"37377",34,"Female","Hispanic","No",NA,NA
"37378",45,"Male","Hispanic","Yes",NA,NA
"37379",32,"Female","White","No",NA,NA
"37380",27,"Female","White","Yes","Yes",NA
"37381",31,"Male","Hispanic","No",NA,NA
"37382",85,"Male","White","No",NA,NA
"37383",58,"Male","White","No",NA,NA
"37384",74,"Female","White","Yes",NA,NA
"37385",44,"Female","White","No",NA,NA
"37386",46,"Male","White","Yes",NA,"No"
"37387",77,"Male","White","Yes",NA,NA
"37388",34,"Female","White","Yes",NA,NA
"37389",21,"Female","White","No",NA,"Yes"
"37390",45,"Female","White","No",NA,NA
"37391",42,"Female","White","No",NA,"Yes"
"37392",49,"Female","White","No","Yes","Yes"
"37393",62,"Female","White","Yes","No","No"
"37394",26,"Male","White","Yes",NA,NA
"37395",30,"Female","White","No",NA,NA
"37396",45,"Male","White","Yes",NA,NA
"37397",34,"Male","Other","No",NA,"No"
"37398",42,"Female","White","No",NA,"No"
"37399",51,"Female","White","Yes",NA,NA
"37400",19,"Male","Black","No",NA,NA
"37401",39,"Female","Black","No",NA,NA
"37402",49,"Female","White","No",NA,"Yes"
"37403",78,"Male","White","No",NA,NA
"37404",80,"Male","White","No",NA,NA
"37405",70,"Female","White","No",NA,NA
"37406",37,"Female","White","No","No","Yes"
"37407",40,"Male","White","Yes","No","No"
"37408",18,"Male","White","No",NA,NA
"37409",68,"Female","White","No",NA,"Yes"
"37410",56,"Male","White","No",NA,"No"
"37411",27,"Female","White","No",NA,NA
"37412",24,"Female","White","No",NA,"No"
"37413",70,"Male","White","No",NA,NA
"37414",44,"Male","Hispanic","No",NA,NA
"37415",18,"Female","Black","No","No",NA
"37416",59,"Male","White","Yes",NA,NA
"37417",57,"Male","White","No","Yes","Yes"
"37418",39,"Female","White","Yes",NA,NA
"37419",30,"Female","White","Yes","No","Yes"
"37420",60,"Male","White","No",NA,"No"
"37421",49,"Female","White","Yes","No","Yes"
"37422",NA,"Female",NA,"No","No","No"
"37423",67,"Male","White","Yes","No",NA
"37424",18,"Female","White","No","Yes","Yes"
"37425",48,"Male","White","Yes",NA,NA
"37426",53,"Female","White","No",NA,NA
"37427",58,"Male","White","Yes",NA,NA
"37428",59,"Male","White","No",NA,NA
"37429",39,"Female","White","No","Yes","No"
"37430",36,"Female","Black","No",NA,NA
"37431",NA,"Female",NA,"No","Yes",NA
"37432",55,"Female","White","No",NA,NA
"37433",65,"Female","White","No",NA,NA
"37434",75,"Female","White","No",NA,NA
"37435",62,"Female","White","Yes",NA,NA
"37436",63,"Female","White","No",NA,NA
"37437",35,"Female","White","No",NA,NA
"37438",69,"Female","White","No",NA,NA
"37439",46,"Male","White","No","Yes",NA
"37440",34,"Female","White","No",NA,NA
"37441",55,"Female","White","Yes","Yes","Yes"
"37442",55,"Female","White","No","No",NA
"37443",31,"Female","White","No",NA,NA
"37444",60,"Male","White","No",NA,NA
"37445",20,"Female","White","No","Yes","Yes"
"37446",80,"Male","White","Yes",NA,NA
"37447",32,"Female","Hispanic","No","Yes",NA
"37448",42,"Male","White","Yes",NA,NA
"37449",59,"Male","White","Yes","No",NA
"37450",68,"Female","White","Yes",NA,"No"
"37451",48,"Female","White","No",NA,NA
"37452",79,"Male","White","No","No","No"
"37453",63,"Male","White","Yes","No","Yes"
"37454",19,"Female","White","No",NA,NA
"37455",82,"Male","White","No",NA,NA
"37456",71,"Female","White","Yes",NA,NA
"37457",40,"Female","Hispanic","No",NA,NA
"37458",61,"Female","Other","Yes",NA,NA
"37459",32,"Male","Other","No",NA,NA
"37460",84,"Male","White","No",NA,NA
"37461",38,"Female","White","No",NA,"No"
"37462",31,"Male","Other","Yes",NA,NA
"37463",25,"Male","Black","No",NA,NA
"37464",30,"Female","Other","No",NA,"No"
"37465",35,"Female","Black","Yes",NA,NA
"37466",42,"Female","White","Yes","No",NA
"37467",53,"Male","Black","No",NA,NA
"37468",44,"Female","White","Yes","No","Yes"
"37469",50,"Female","White","No","No","Yes"
"37470",52,"Male","Black","Yes",NA,NA
"37471",72,"Male","White","No",NA,NA
"37472",44,"Female","White","No",NA,NA
"37473",52,"Female","White","No",NA,NA
"37474",23,"Female","White","Yes",NA,NA
"37475",49,"Female","White","No",NA,NA
"37476",41,"Male","Other","No","No","No"
"37477",48,"Female","White","Yes","Yes","Yes"
"37478",42,"Male","White","No",NA,NA
"37479",56,"Male","White","Yes",NA,NA
"37480",53,"Male","White","Yes",NA,NA
"37481",21,"Male","White","No",NA,NA
"37482",54,"Male","White","Yes",NA,NA
"37483",48,"Male","White","No","Yes",NA
"37484",49,"Female","White","No",NA,"Yes"
"37485",53,"Female","White","No",NA,"Yes"
"37486",56,"Male","White","Yes",NA,NA
"37487",39,"Male","Hispanic","Yes","No",NA
"37488",49,"Female","White","No","No","No"
"37489",86,"Male","White","No",NA,"No"
"37490",31,"Female","Black","Yes","No","No"
"37491",23,"Female","White","Yes",NA,NA
"37492",54,"Female","White","No",NA,NA
"37493",37,"Female","Black","No","No","Yes"
"37494",18,"Female","White","No",NA,"No"
"37495",49,"Male","White","No",NA,"Yes"
"37496",31,"Female","White","Yes",NA,NA
"37497",47,"Female","White","No",NA,NA
"37498",36,"Female","White","Yes",NA,NA
"37499",18,"Male","White","No",NA,NA
"37500",52,"Female","White","No",NA,NA
"37501",39,"Female","White","Yes",NA,NA
"37502",28,"Female","White","No",NA,NA
"37503",56,"Male","White","No",NA,NA
"37504",66,"Female","White","No","No","Yes"
"37505",30,"Female",NA,"No",NA,NA
"37506",48,"Female","White","No",NA,NA
"37507",80,"Female","White","No",NA,NA
"37508",74,"Female","White","Yes",NA,"No"
"37509",58,"Male","White","Yes",NA,"Yes"
"37510",45,"Female","White","No","Yes","Yes"
"37511",21,"Male","White","No",NA,NA
"37512",54,"Male","White","No",NA,"No"
"37513",50,"Female","White","No",NA,"No"
"37514",32,"Male","White","Yes",NA,"No"
"37515",46,"Male","White","Yes",NA,NA
"37516",68,"Male","White","No",NA,"Yes"
"37517",71,"Female","White","No","No","No"
"37518",44,"Female","White","No","No",NA
"37519",56,"Male","White","Yes",NA,NA
"37520",54,"Male","White","Yes",NA,NA
"37521",19,"Female","White","No",NA,NA
"37522",40,"Female","White","No","No","No"
"37523",56,"Female","White","Yes","No","No"
"37524",21,"Male","White","No",NA,NA
"37525",23,"Female","Hispanic","No",NA,"No"
"37526",58,"Female","White","No","Yes",NA
"37527",20,"Male","Black","Yes",NA,NA
"37528",47,"Female","White","No","No","Yes"
"37529",88,"Female","White","No",NA,"No"
"37530",49,"Female","White","No","No","Yes"
"37531",58,"Female","White","No","Yes",NA
"37532",62,"Female","White","No",NA,NA
"37533",34,"Female","White","Yes",NA,NA
"37534",54,"Female","White","No","No","No"
"37535",NA,"Female",NA,"No",NA,NA
"37536",46,"Male","White","No",NA,NA
"37537",46,"Female","Other","No",NA,NA
"37538",50,"Male","Other","Yes","No",NA
"37539",61,"Male","White","No",NA,NA
"37540",60,"Male","White","No",NA,NA
"37541",54,"Female",NA,"No",NA,NA
"37542",44,"Male","White","Yes","Yes","No"
"37543",26,"Male","White","No","Yes","Yes"
"37544",38,"Female","White","No",NA,NA
"37545",30,"Male","White","Yes","No",NA
"37546",29,"Male","Black","No",NA,"Yes"
"37547",65,"Male","White","No","No",NA
"37548",69,"Female","White","Yes",NA,NA
"37549",31,"Female","White","No",NA,NA
"37550",45,"Male","White","No",NA,NA
"37551",50,"Female","White","No",NA,"Yes"
"37552",77,"Male","White","Yes",NA,NA
"37553",33,"Female","White","No","No","Yes"
"37554",59,"Female","White","No",NA,"No"
"37555",61,"Female","White","No",NA,"No"
"37556",28,"Female","White","Yes",NA,NA
"37557",18,"Male","White","No",NA,NA
"37558",26,"Male","Hispanic","Yes",NA,NA
"37559",70,"Female","White","No",NA,NA
"37560",49,"Male","White","No",NA,NA
"37561",46,"Female","White","Yes",NA,NA
"37562",57,"Female","Hispanic","No","No","No"
"37563",45,"Female","White","No",NA,"Yes"
"37564",45,"Female","Black","No","Yes",NA
"37565",63,"Male","White","Yes",NA,"Yes"
"37566",42,"Male","White","No",NA,NA
"37567",30,"Male","White","No","No","No"
"37568",40,"Female","White","No",NA,NA
"37569",40,"Male","White","No",NA,"Yes"
"37570",52,"Female",NA,"Yes","No",NA
"37571",27,"Female","Other","No",NA,NA
"37572",34,"Male","White","Yes",NA,NA
"37573",23,"Male","White","No","No",NA
"37574",65,"Female","White","No",NA,NA
"37575",82,"Male","White","No","No",NA
"37576",75,"Male","White","No","No",NA
"37577",29,"Male","White","Yes",NA,NA
"37578",57,"Male","White","No",NA,"No"
"37579",53,"Male","White","Yes",NA,NA
"37580",38,"Male","White","No","No",NA
"37581",92,"Female","White","No","No","No"
"37582",27,"Female","Black","Yes",NA,NA
"37583",22,"Male","White","Yes",NA,"No"
"37584",43,"Female","White","No","No",NA
"37585",30,"Female","White","No",NA,NA
"37586",32,"Male","White","No",NA,NA
"37587",30,"Male","White","Yes",NA,NA
"37588",70,"Female","White","No",NA,NA
"37589",21,"Male","White","No","No",NA
"37590",59,"Male","White","No",NA,NA
"37591",19,"Female","White","Yes","Yes","Yes"
"37592",30,"Male","White","No",NA,NA
"37593",47,"Female","White","Yes","No",NA
"37594",27,"Male","Hispanic","No",NA,NA
"37595",77,"Male","White","Yes","No",NA
"37596",70,"Male","White","No",NA,NA
"37597",26,"Female","Black","No","No","Yes"
"37598",18,"Female","White","No",NA,NA
"37599",26,"Female","White","No","Yes","No"
"37600",52,"Female","White","Yes",NA,"Yes"
"37601",40,"Female","White","No",NA,NA
"37602",47,"Male","White","Yes","No","No"
"37603",69,"Male","White","Yes",NA,"No"
"37604",77,"Female","White","Yes",NA,NA
"37605",21,"Male","Other","No",NA,NA
"37606",35,"Female","White","Yes",NA,"No"
"37607",36,"Female","White","No",NA,NA
"37608",52,"Female","White","Yes",NA,"No"
"37609",43,"Male","White","No",NA,"Yes"
"37610",75,"Male","White","No",NA,NA
"37611",57,"Female","White","Yes",NA,NA
"37612",66,"Female","White","Yes","No","No"
"37613",86,"Female","White","No",NA,NA
"37614",73,"Female","White","Yes","No",NA
"37615",81,"Female","White","Yes",NA,NA
"37616",50,"Male","White","No",NA,NA
"37617",58,"Female","White","No",NA,"No"
"37618",62,"Male","White","No",NA,NA
"37619",48,"Female","White","Yes","No","Yes"
"37620",66,"Female","Black","No",NA,"Yes"
"37621",34,"Male","White","Yes","No","Yes"
"37622",27,"Female","Other","No","Yes",NA
"37623",51,"Female","White","Yes","No","Yes"
"37624",49,"Female","White","No",NA,"No"
"37625",87,"Female","White","No",NA,"No"
"37626",48,"Female","White","Yes","No",NA
"37627",25,"Male","White","No",NA,NA
"37628",39,"Male","White","Yes",NA,"Yes"
"37629",43,"Male","White","No","No","Yes"
"37630",39,"Male","Hispanic","Yes","No",NA
"37631",58,"Female","White","No",NA,"No"
"37632",24,"Female","White","No",NA,NA
"37633",87,"Male",NA,"Yes","No",NA
"37634",59,"Female","Other","No","Yes",NA
"37635",36,"Female","White","No",NA,NA
"37636",45,"Male","Hispanic","Yes",NA,NA
"37637",54,"Female","White","Yes",NA,NA
"37638",80,"Male","White","No",NA,"No"
"37639",57,"Female","White","Yes","No","Yes"
"37640",83,"Female","White","Yes","No",NA
"37641",47,"Female","Hispanic","Yes","Yes",NA
"37642",72,"Female","White","No",NA,NA
"37643",72,"Female","White","No",NA,NA
"37644",45,"Female","Other","Yes",NA,NA
"37645",48,"Female","White","Yes",NA,NA
"37646",45,"Female","White","No",NA,NA
"37647",34,"Male","White","Yes",NA,NA
"37648",36,"Male","White","No",NA,NA
"37649",49,"Female","White","Yes",NA,NA
"37650",60,"Male","Black","Yes",NA,NA
"37651",68,"Male","White","No",NA,"Yes"
"37652",68,"Female","White","No",NA,NA
"37653",26,"Female","Hispanic","Yes",NA,"Yes"
"37654",50,"Female","White","No","Yes","Yes"
"37655",60,"Female","White","No",NA,NA
"37656",20,"Male","Black","No",NA,NA
"37657",63,"Female","Hispanic","No",NA,NA
"37658",67,"Female","White","Yes",NA,NA
"37659",50,"Male","White","Yes","No",NA
"37660",50,"Female","White","No","No","No"
"37661",37,"Male","White","Yes","No",NA
"37662",40,"Female","White","No",NA,NA
"37663",83,"Female","White","Yes",NA,NA
"37664",31,"Female","Black","Yes",NA,NA
"37665",75,"Female","White","No",NA,NA
"37666",50,"Male","Other","Yes","No",NA
"37667",26,"Male","White","No","Yes",NA
"37668",57,"Female","Black","No",NA,NA
"37669",44,"Male","White","Yes","No",NA
"37670",42,"Female","White","Yes",NA,NA
"37671",34,"Female","White","Yes","No","Yes"
"37672",33,"Male","White","Yes",NA,NA
"37673",63,"Female","White","No",NA,NA
"37674",35,"Male","Other","No",NA,"No"
"37675",53,"Male","White","No",NA,"Yes"
"37676",64,"Male","White","Yes","No",NA
"37677",33,"Male","Hispanic","Yes","No","Yes"
"37678",51,"Male","White","No",NA,"Yes"
"37679",42,"Female","White","No",NA,NA
"37680",49,"Male","White","No",NA,NA
"37681",39,"Female","White","Yes",NA,NA
"37682",73,"Male","White","No",NA,NA
"37683",46,"Male","White","No",NA,NA
"37684",18,"Male","White","No",NA,NA
"37685",60,"Female","White","No","No",NA
"37686",31,"Female","White","Yes","No",NA
"37687",44,"Male","White","No",NA,NA
"37688",38,"Male","White","No",NA,"Yes"
"37689",31,"Male","Other","No",NA,NA
"37690",27,"Male","White","No",NA,NA
"37691",55,"Male","White","Yes",NA,NA
"37692",67,"Male",NA,"Yes",NA,"No"
"37693",54,"Female","White","Yes",NA,NA
"37694",49,"Female","Hispanic","No",NA,NA
"37695",59,"Female","White","Yes","No",NA
"37696",61,"Female","White","No",NA,NA
"37697",23,"Female","White","Yes",NA,NA
"37698",57,"Female","White","Yes","No","Yes"
"37699",61,"Female","White","No",NA,"No"
"37700",36,"Male","White","No",NA,NA
"37701",19,"Female","White","Yes",NA,"No"
"37702",25,"Female","Hispanic","Yes",NA,NA
"37703",44,"Female","White","Yes",NA,NA
"37704",33,"Male","Other","Yes",NA,NA
"37705",75,"Female","White","No","No","No"
"37706",37,"Female","White","Yes","No","No"
"37707",25,"Female","White","Yes","No",NA
"37708",54,"Female","White","No","Yes",NA
"37709",28,"Male","Black","No","No","No"
"37710",22,"Male","White","No",NA,NA
"37711",45,"Female","White","No",NA,NA
"37712",50,"Male","White","No",NA,NA
"37713",78,"Female","White","Yes",NA,NA
"37714",60,"Female","Other","No",NA,NA
"37715",36,"Male","Other","No",NA,NA
"37716",55,"Female","Black","Yes",NA,NA
"37717",62,"Male","Other","No",NA,NA
"37718",52,"Female","White","Yes",NA,"No"
"37719",47,"Male","White","No","Yes",NA
"37720",27,"Female","White","No",NA,NA
"37721",78,"Male","Other","No","No",NA
"37722",49,"Female","White","No","Yes",NA
"37723",47,"Male","Hispanic","Yes","No","Yes"
"37724",70,"Male","White","Yes","Yes",NA
"37725",21,"Female","White","No",NA,NA
"37726",27,"Female","White","Yes","Yes","No"
"37727",28,"Male","White","No",NA,NA
"37728",58,"Female","White","Yes","Yes",NA
"37729",22,"Male","Black","No",NA,NA
"37730",47,"Male","Black","No",NA,NA
"37731",69,"Male","White","No",NA,NA
"37732",49,"Female","White","No","No","No"
"37733",28,"Male","Hispanic","No",NA,NA
"37734",38,"Male","Black","No","Yes",NA
"37735",28,"Male","Other","No",NA,NA
"37736",22,"Female","Hispanic","Yes",NA,NA
"37737",39,"Female","White","Yes",NA,NA
"37738",32,"Female","White","No",NA,NA
"37739",25,"Male","Other","No",NA,NA
"37740",50,"Male","White","No","Yes","Yes"
"37741",21,"Female","White","Yes","No","No"
"37742",30,"Female","White","No","Yes","Yes"
"37743",79,"Female","White","Yes",NA,NA
"37744",30,"Female","White","No","Yes","No"
"37745",23,"Male","Other","No",NA,NA
"37746",38,"Male","White","No","Yes",NA
"37747",36,"Male","White","Yes",NA,"Yes"
"37748",58,"Female","White","Yes",NA,"No"
"37749",56,"Female","White","No",NA,NA
"37750",54,"Male",NA,"Yes","Yes",NA
"37751",51,"Male","White","Yes",NA,"No"
"37752",72,"Female","White","No","No","No"
"37753",36,"Male","White","Yes","No","No"
"37754",35,"Male","White","Yes",NA,"No"
"37755",21,"Male","White","Yes","No","No"
"37756",34,"Male","White","No","Yes","Yes"
"37757",59,"Female","White","No","Yes",NA
"37758",45,"Female",NA,"No",NA,NA
"37759",45,"Female","White","No","No","No"
"37760",43,"Male","White","Yes",NA,"No"
"37761",57,"Female","White","Yes",NA,NA
"37762",28,"Male","White","Yes","No",NA
"37763",65,"Female","White","Yes",NA,NA
"37764",38,"Female","White","No","Yes","Yes"
"37765",48,"Male","White","No",NA,NA
"37766",44,"Male","White","No","Yes",NA
"37767",65,"Female","White","Yes",NA,NA
"37768",41,"Male","White","No",NA,NA
"37769",63,"Female","Black","No",NA,NA
"37770",53,"Female","White","Yes",NA,"Yes"
"37771",72,"Female","White","No",NA,NA
"37772",33,"Female","White","No","Yes","Yes"
"37773",54,"Male","Other","No",NA,NA
"37774",45,"Female","White","No",NA,NA
"37775",43,"Female","Hispanic","Yes",NA,NA
"37776",65,"Female","White","No",NA,NA
"37777",25,"Female","White","No","Yes",NA
"37778",51,"Male","White","No",NA,NA
