"y" "defects" "poor" "race" "floor" "dist" "bldg"
"10495" 0 3 4 2 4 37 5829
"10496" 1 2 5 3 4 37 5829
"10497" 1 0 5 3 4 37 5829
"10498" 0 3 5 2 8 37 5830
"10499" 0 0 5.5 2 8 37 5831
"10500" 0 0 7 3 8 37 5831
"10501" 0 0 4 2 8 37 5831
"10502" 1 1 7 3 8 37 5832
"10503" NA 1 7 3 8 37 5832
"10504" 1 1 7 3 8 37 5832
"10505" 0 3 6 3 8 37 5833
"10506" 0 1 5 3 4 37 5834
"10507" 0 0 5 3 5 37 5834
"10508" 1 0 4 2 5 37 5834
"10509" 1 0 2 2 5 37 5834
"10510" 1 2 6 2 2 37 5835
"10511" 0 0 6 4 2 37 5835
"10512" 1 1 5 2 2 37 5835
"10513" 0 1 6 3 2 37 5835
"10514" 0 1 2 2 7 37 5836
"10515" 0 0 2 2 7 37 5836
"10516" 0 1 3 2 7 37 5836
"10517" 1 1 3 2 7 37 5837
"10518" 0 0 4 3 8 37 5837
"10519" 1 4 3 2 8 37 5838
"10520" 1 1 4 3 8 37 5838
"10521" 1 1 4 3 4 37 5839
"10522" 1 0.00826446280991736 4 4 4 37 5840
"10523" 1 1 5 3 4 37 5841
"10524" 1 0 4 4 4 37 5841
"10525" 1 0 4 3 4 37 5842
"10526" 1 1 6 2 4 37 5842
"10527" 1 1.33333333333333 5 4 4 37 5842
"10528" 0 0 4 3 8 37 5842
"10529" 0 0 7 2 8 37 5843
"10530" 0 0 6 2 8 37 5843
"10531" 1 0 7 2 8 37 5843
"10532" 0 2 8 4 7 37 5843
"10533" 0 0 5 3 7 37 5844
"10534" 0 3 6 2 7 37 5844
"10535" 0 0 5 2 7 37 5844
"10536" 1 5 6 2 6 37 5845
"10537" 0 0 4 2 6 37 5845
"10538" 0 2 5 2 6 37 5845
"10539" 1 5 3 2 6 37 5845
"10540" NA 1.13356701743531 6.33678756476684 2 6 37 5846
"10541" 0 1 6 2 6 37 5847
"10542" 0 3 5 2 7 37 5847
"10543" 0 1 6 3 7 37 5848
"10544" 0 0 3 1 9 37 5849
"10545" 0 0 3 1 9 37 5849
"10546" 0 0 3 1 9 37 5849
"10547" 0 0 5 4 7 37 5850
"10548" 1 1 3 2 7 37 5850
"10549" 1 1 5 4 7 37 5850
"10550" NA 0.666666666666667 2.66666666666667 2 7 37 5850
"10551" 0 1 5 1 4 37 5851
"10552" 0 0 7 3 4 37 5851
"10553" 0 5 7 3 4 37 5851
"10554" 0 0 5 4 4 37 5851
"10555" 0 0 5 3 8 37 5852
"10556" 1 0 6 2 8 37 5852
"10557" 1 0 8 3 8 37 5853
"10558" 1 3 7 2 8 37 5854
"10559" 0 0 6 2 3 37 5855
"10560" 0 0 7 2 3 37 5855
"10561" 0 0 7 2 3 37 5855
"10562" 0 1 6 2 4 37 5855
"10563" NA 1.13356701743531 3.33678756476684 2 5 37 5856
"10564" 0 0 5 2 5 37 5857
"10565" 0 0 6 2 5 37 5857
"10566" 0 2 6 4 6 37 5857
"10567" 0 0 5 2 7 37 5858
"10568" NA 1.13356701743531 6.33678756476684 3 7 37 5859
"10569" 0 3 6 2 7 37 5860
"10570" 0 2 6 2 7 37 5860
"10571" 1 5 6 2 7 37 5861
"10572" 1 1 6 3 7 37 5862
"10573" 0 2 7 4 7 37 5863
"10574" 0 0 6 3 7 37 5863
"10575" 0 1 5 4 6 37 5864
"10576" 0 1 7 2 6 37 5864
"10577" 1 0 6 2 7 37 5864
"10578" NA 0.666666666666667 7 2 7 37 5864
"10579" 0 0 5 2 7 37 5865
"10580" 0 2 5 3 7 37 5865
"10581" 1 0 7 3 7 37 5866
"10582" 0 2 7 2 7 37 5867
"10583" 0 0 6 3 8 37 5868
"10584" 0 0 5 2 8 37 5868
"10585" 1 0 5 2 8 37 5868
"10586" 0 2 6 2 2 37 5869
"10587" 0 0 6 3 7 37 5870
"10588" 1 0 5 3 7 37 5870
"10589" 0 0 6 3 7 37 5870
"10590" 0 1 4 3 8 37 5870
"10591" 0 0 6 2 8 37 5871
"10592" 1 0 6 2 8 37 5871
"10593" 1 0 5 2 8 37 5871
"10594" 1 0 7 3 8 37 5871
"10595" 1 4 7 3 8 37 5872
"10596" 0 2 6 4 8 37 5872
"10597" 0 1 5 2 8 37 5872
"10598" 0 1 5 2 8 37 5872
"10599" 0 2 4 3 2 37 5873
"10600" 1 0 7 3 2 37 5873
"10601" 1 1 5 4 3 37 5874
"10602" 0 2 4 3 3 37 5875
"10603" 0 0 4 2 8 37 5876
"10604" 1 2 5 2 8 37 5876
"10605" 0 3 5 3 8 37 5876
"10606" 0 1 5 3 8 37 5876
"10607" 0 1 3 2 7 37 5877
"10608" NA 1 5 2 7 37 5877
"10609" NA 1 5 2 7 37 5877
"10610" 0 1 4 2 7 37 5877
"10611" 1 2 6 2 2 37 5878
"10612" NA 1.5 5.5 2 2 37 5878
"10613" 1 1 5 2 2 37 5878
"10614" 1 4 6 2 2 37 5879
"10615" 1 1 2 2 2 37 6093
"10616" 1 5 1 2 3 37 6094
"10617" 1 1 2 2 4 37 6094
"10618" 0 2 2 2 4 37 6094
"10619" 0 4 2 3 5 37 6094
"10620" 1 7 5 3 2 37 6098
"10621" 1 2 3 4 3 37 6098
"10622" 1 3 2 4 4 37 6098
"10623" 1 2 3 1 5 37 6098
"10624" 1 1 2 3 6 37 6099
"10625" 1 3 5 3 2 37 6103
"10626" 0 0 3 3 3 37 6103
"10627" 0 0 3 3 4 37 6103
"10628" 1 2 4 3 5 37 6103
"10629" 1 1 4 2 6 37 6104
"10630" 1 5 5 1 2 37 6107
"10631" 1 5 5 4 3 37 6107
"10632" 1 0 4 3 4 37 6107
"10633" 1 5 3 2 5 37 6107
"10634" 1 4 6 1 6 37 6108
"10635" 1 4 3 2 2 37 6154
"10636" 0 4 4 2 3 37 6155
"10637" NA 1.22053518394893 4.54753136641973 2 4 37 6156
"10638" 1 4 5 3 6 37 6186
"10639" 0 0 3 1 6 38 5880
"10640" 1 4 1 1 6 38 5880
"10641" 0 1 1 1 6 38 5880
"10642" 0 1 1 1 6 38 5880
"10643" 0 1 2 1 6 38 5881
"10644" 1 3 2 2 6 38 5881
"10645" NA 1.33333333333333 2 5 6 38 5881
"10646" 0 0 2 1 6 38 5881
"10647" 0 0 3 1 5 38 5882
"10648" 0 0 3 1 5 38 5882
"10649" 0 0 3 1 5 38 5882
"10650" 0 0 4 3 5 38 5883
"10651" 0 0 5 4 7 38 5883
"10652" 1 3 2.16343490304709 7 2 38 5884
"10653" 0 0 3 3 4 38 5885
"10654" 0 0 3 1 4 38 5885
"10655" NA 1.33735106945898 5.16343490304709 4 4 38 5886
"10656" 0 0 3 2 2 38 5887
"10657" 0 0 3.16343490304709 1 5 38 5888
"10658" NA 0 2.16343490304709 7 5 38 5888
"10659" 0 0 3.16343490304709 4 3 38 5889
"10660" NA 1 2 1 3 38 5890
"10661" 0 1 3 1 4 38 5890
"10662" 0 1 1 2 4 38 5890
"10663" 0 1 3 2 5 38 5891
"10664" 0 2 3 2 5 38 5891
"10665" 0 0 3 1 5 38 5891
"10666" 0 4 3 7 5 38 5891
"10667" 0 0 5 1 2 38 5892
"10668" 0 1 5 2 2 38 5892
"10669" 0 0 5 1 2 38 5892
"10670" 0 0 5 1 2 38 5892
"10671" 1 1 2.16343490304709 2 8 38 5893
"10672" 0 1 1.16343490304709 4 8 38 5894
"10673" NA 1.29137405796473 2.16343490304709 2 6 38 5895
"10674" 0 0 3 4 5 38 5896
"10675" 0 2 5 4 5 38 5896
"10676" 1 0 3 4 5 38 5896
"10677" 0 0 1.16343490304709 1 7 38 5897
"10678" 0 0 1.16343490304709 1 7 38 5897
"10679" 1 0 1.16343490304709 4 7 38 5897
"10680" 1 1 4 4 3 38 5898
"10681" 1 2 3 4 3 38 5898
"10682" 1 1 3 4 4 38 5898
"10683" 1 1 4 4 4 38 5898
"10684" 0 0 1.16343490304709 1 6 38 5899
"10685" 0 0 1.16343490304709 1 7 38 5900
"10686" 0 0 3 1 7 38 5901
"10687" 0 0 1 1 7 38 5901
"10688" 1 1 3 4 3 38 5902
"10689" 0 1 3 4 3 38 5903
"10690" 0 0 3 4 3 38 5903
"10691" 1 2 3 1 3 38 5903
"10692" 0 1 4 1 5 38 5904
"10693" 1 1 5 4 5 38 5904
"10694" 0 1 3 4 5 38 5904
"10695" 1 1 6 4 5 38 5904
"10696" 1 5 5 2 2 38 5905
"10697" 0 1 4 2 3 38 5906
"10698" NA 1 4.5 1 3 38 5906
"10699" 0 1 6 4 3 38 5906
"10700" 1 1 7 3 6 38 5907
"10701" 1 1 4 2 6 38 5907
"10702" 1 1 6 4 6 38 5907
"10703" 1 1 4.16343490304709 3 7 38 5908
"10704" 0 0 2 3 5 38 5909
"10705" 0 1 4 2 5 38 5909
"10706" 1 0 6 4 5 38 5909
"10707" 1 0 2 4 5 38 5909
"10708" 0 0 4.16343490304709 3 1 38 5910
"10709" 1 4 2.16343490304709 1 2 38 5910
"10710" 0 2 1.16343490304709 1 2 38 5910
"10711" 0 0 3.16343490304709 4 2 38 5910
"10712" 0 1 1 1 3 38 5911
"10713" 1 2 1 1 3 38 5911
"10714" NA 1.33333333333333 1 1 3 38 5911
"10715" 0 1 4 4 3 38 5911
"10716" 0 0 3 4 4 38 5912
"10717" 0 4 3 2 4 38 5913
"10718" 0 0 5 1 4 38 5913
"10719" 0 0 3 4 5 38 5913
"10720" 0 1 3 2 7 38 5913
"10721" 0 0 3 2 7 38 5914
"10722" 0 1 5 2 1 38 5915
"10723" 1 0 4 2 7 38 5916
"10724" 1 5 6 4 3 38 5917
"10725" 0 0 4 3 3 38 5917
"10726" NA 2 3.33333333333333 4 6 38 5917
"10727" 0 1 3 4 3 38 5917
"10728" 1 3 3 4 2 38 5918
"10729" 0 2 4 4 2 38 5918
"10730" 0 0 5 4 2 38 5918
"10731" 1 3 6 4 2 38 5918
"10732" 0 1 3 1 6 38 5919
"10733" 0 1 3 4 6 38 5920
"10734" 0 0 6 4 5 38 5921
"10735" 0 0 3 2 7 38 5922
"10736" 1 0 5 1 6 38 5923
"10737" 0 0 3 2 7 38 5924
"10738" 1 7 5 4 3 38 5925
"10739" 0 4 5 2 4 38 5925
"10740" 1 3.45780051150895 3 2 5 38 5926
"10741" 1 4 4 4 3 38 5927
"10742" 0 1 3 4 3 38 5927
"10743" 1 2 5 4 4 38 5927
"10744" 0 0 5 4 4 38 5927
"10745" 1 0 3 4 6 38 5928
"10746" 1 0 5 4 7 38 5929
"10747" 0 1 5 4 2 38 5929
"10748" NA 2 3.66666666666667 4 3 38 5930
"10749" 0 1 6 1 7 38 5930
"10750" 1 2 5 3 7 38 5930
"10751" 1 3 4 4 7 38 5930
"10752" NA 1.29137405796473 3.16343490304709 4 7 38 5931
"10753" 1 0 4 4 5 38 5932
"10754" 0 0 3 1 6 38 5932
"10755" 0 1 3 3 6 38 5933
"10756" 1 0 4 4 6 38 5934
"10757" 1 0 3 4 4 38 5935
"10758" 1 4.08785529715762 2 3 5 38 5936
"10759" 1 0 3 4 6 38 5937
"10760" 1 3 3 4 6 38 5937
"10761" 1 2 4 4 6 38 5937
"10762" 0 1 6 4 5 38 5937
"10763" 0 0.0345622119815668 3.16343490304709 4 5 38 5938
"10764" 0 0 3.16343490304709 4 5 38 5939
"10765" 0 0 4 3 7 38 5940
"10766" NA 1 3.16343490304709 1 3 38 5941
"10767" NA 1 3.16343490304709 1 7 38 5941
"10768" 0 1 3.16343490304709 3 1 38 5941
"10769" 1 0 5 4 3 38 5942
"10770" 1 0 3 3 3 38 5942
"10771" NA 0 3 1 3 38 5942
"10772" 1 0 3 4 3 38 5942
"10773" 1 6 3 4 4 38 5943
"10774" 1 6 6 2 4 38 5943
"10775" 1 3 4 4 4 38 5943
"10776" 0 5 3 4 4 38 5944
"10777" 0 1 3 5 7 38 5945
"10778" 0 1 5 1 7 38 5945
"10779" 0 0 5 5 7 38 5946
"10780" 0 0 3 1 7 38 5947
"10781" 0 0 2 1 7 38 5948
"10782" 0 3 3 1 7 38 5949
"10783" NA 5 1 5 7 38 5950
"10784" 1 5 3 4 7 38 5950
"10785" 0 5 7 2 3 38 5951
"10786" 0 0 3 4 3 38 5951
"10787" 1 5 6 2 3 38 5951
"10788" 1 1.2879177377892 5 7 3 38 5952
"10789" 1 4 6 3 4 38 5953
"10790" 1 2 3 4 4 38 5953
"10791" 1 4 4 4 5 38 5954
"10792" 1 4 3 3 5 38 5955
"10793" 1 1 4 4 3 38 5956
"10794" 1 4 4 3 3 38 5957
"10795" 0 0 6 1 3 38 5957
"10796" 0 1 4 3 3 38 5958
"10797" 1 1 4 2 2 38 5958
"10798" 1 0 3 4 2 38 5959
"10799" 0 1 3 1 2 38 5960
"10800" 0 0 3 5 2 38 5961
"10801" 1 1 5 4 5 38 5962
"10802" 0 1 5 4 5 38 5963
"10803" 1 0 5 4 5 38 5964
"10804" 1 0 4 4 5 38 5964
"10805" 0 0 7 4 4 38 5965
"10806" 0 0 6 4 4 38 5965
"10807" 0 1 4 4 4 38 5965
"10808" NA 1.29137405796473 4 4 5 38 5966
"10809" 0 1 3 5 7 38 5967
"10810" 0 1 3 1 7 38 5967
"10811" 0 4 3 1 8 38 5967
"10812" 0 0 5 1 8 38 5967
"10813" 0 2.01376146788991 6 4 3 38 5968
"10814" 0 2 4 3 3 38 5969
"10815" 0 0 3 4 4 38 5969
"10816" 0 0 6 4 4 38 5969
"10817" NA 3 4 4 3 38 5970
"10818" 1 3 4 4 6 38 5970
"10819" 1 5 6 4 2 38 5970
"10820" 1 1 6 4 3 38 5970
"10821" 1 0 5 4 5 38 5971
"10822" 0 0 3 4 5 38 5972
"10823" 1 0 3 4 5 38 5973
"10824" 1 4 5 2 3 38 5974
"10825" 1 5 5 2 3 38 5975
"10826" 1 6 4 2 3 38 5975
"10827" 1 1 2 2 4 38 5975
"10828" 1 3 5 4 4 38 5976
"10829" 0 3 3 4 4 38 5976
"10830" 1 2 3 4 4 38 5976
"10831" 1 5 3 4 4 38 5977
"10832" 0 0 3 4 8 38 5978
"10833" 0 0 3 4 8 38 5978
"10834" 0 2 5 4 8 38 5978
"10835" NA 0.666666666666667 5 4 8 38 5978
"10836" 0 1 3 4 5 38 5979
"10837" 0 1 5 2 5 38 5979
"10838" 0 1 5 4 6 38 5979
"10839" 1 1 5 4 6 38 5979
"10840" 1 1 4 4 4 38 5980
"10841" 1 1 5 4 4 38 5980
"10842" 1 0 4 4 4 38 5980
"10843" 0 0 5 4 5 38 5980
"10844" NA 3.5 3 4 5 38 5981
"10845" NA 3.5 3 1 6 38 5981
"10846" 0 3 5 1 6 38 5981
"10847" 0 4 3 1 6 38 5981
"10848" 1 0 6 4 2 38 5982
"10849" 1 0 5 4 2 38 5983
"10850" 0 0 6 4 3 38 5983
"10851" 1 4 6 4 3 38 5984
"10852" 0 0 6 4 4 38 5985
"10853" 1 2 4 4 4 38 5985
"10854" NA 1.29137405796473 4.16343490304709 4 4 38 5986
"10855" 0 2.2879177377892 5 4 4 38 5987
"10856" 0 0 4 4 5 38 5988
"10857" 0 1 6 4 4 38 5989
"10858" NA 3.5 5 4 5 38 5990
"10859" NA 3.5 4 2 5 38 5990
"10860" 0 4 5 4 3 38 5990
"10861" NA 3 3 1 4 38 5990
"10862" NA 1.29137405796473 4.16343490304709 4 4 38 5991
"10863" 1 4 5 4 4 38 5992
"10864" 0 5 5 4 2 38 5993
"10865" 0 1 3 4 2 38 5994
"10866" 0 2 4 4 3 38 5995
"10867" 1 4 4 4 3 38 5996
"10868" 0 0 5 4 3 38 5997
"10869" 1 0 5 4 3 38 5997
"10870" 0 0 3 3 3 38 5997
"10871" 1 1 3 4 3 38 5997
"10872" 0 1 3 1 2 38 5998
"10873" NA 1.33333333333333 3.33333333333333 1 2 38 5998
"10874" 1 2 3 3 2 38 5998
"10875" 0 1 6 4 7 38 5998
"10876" 0 1 5 4 7 38 5999
"10877" 0 0 4 3 7 38 5999
"10878" 0 0 3 4 7 38 5999
"10879" NA 2.29137405796473 3.16343490304709 4 5 38 6000
"10880" 0 5 4 4 6 38 6001
"10881" 0 1 4 3 6 38 6001
"10882" 0 4 3 4 6 38 6001
"10883" 0 1 4 4 6 38 6002
"10884" 0 0 5 5 6 38 6003
"10885" 1 4 3 4 2 38 6003
"10886" NA 2 3 1 6 38 6004
"10887" 1 2 3 4 7 38 6004
"10888" 1 4 6 4 7 38 6005
"10889" 1 2 3 2 7 38 6005
"10890" 1 0 3 4 3 38 6006
"10891" 1 0 6 4 3 38 6006
"10892" 1 0 5 4 3 38 6006
"10893" 1 1 6 4 3 38 6006
"10894" 0 0 5 4 3 38 6007
"10895" 1 0 4 4 3 38 6007
"10896" 0 2 5 4 3 38 6007
"10897" 1 1 5 4 3 38 6007
"10898" 0 0 4 4 4 38 6008
"10899" 1 0 3 4 4 38 6009
"10900" 1 0 5 4 4 38 6009
"10901" NA 1.29137405796473 4.16343490304709 4 4 38 6010
"10902" 1 0 5 1 6 38 6011
"10903" 1 1 6 1 6 38 6011
"10904" 0 0 3 1 6 38 6011
"10905" 0 0 5 1 6 38 6011
"10906" 1 0 3 4 5 38 6012
"10907" 1 0 3 4 5 38 6012
"10908" 1 0 4 4 5 38 6012
"10909" NA 0 3 4 6 38 6012
"10910" NA 0.333333333333333 5 4 4 38 6013
"10911" 0 1 3 4 4 38 6013
"10912" 0 0 3 1 4 38 6013
"10913" 0 0 4 4 4 38 6013
"10914" 0 1 5 4 1 38 6014
"10915" 1 1 6 4 2 38 6014
"10916" 0 1 3 4 2 38 6014
"10917" NA 2.5 6 4 5 38 6015
"10918" 1 5 3 3 4 38 6015
"10919" NA 2.5 4.66666666666667 4 5 38 6015
"10920" 1 0 5 4 5 38 6015
"10921" NA 1.29137405796473 5.16343490304709 4 2 38 6016
"10922" 0 0 3 3 2 38 6017
"10923" 0 0 3 4 2 38 6018
"10924" 0 1 3 4 6 38 6018
"10925" 0 0 6 4 8 38 6019
"10926" 0 1 6 4 8 38 6019
"10927" 0 0 5 2 8 38 6019
"10928" 0 1 6 4 8 38 6019
"10929" 1 4 3 1 3 38 6020
"10930" 1 2 3 1 3 38 6020
"10931" 0 1 3 4 3 38 6020
"10932" 0 4 5 4 3 38 6021
"10933" 1 2 3 3 3 38 6022
"10934" 1 5 4 2 3 38 6022
"10935" 1 2 4 2 3 38 6022
"10936" NA 3 3.33333333333333 2 5 38 6022
"10937" 0 3 5 4 3 38 6023
"10938" 0 1 5 1 3 38 6024
"10939" 0 1 5 4 3 38 6025
"10940" 0 0 3 4 3 38 6025
"10941" 0 0 3 4 4 38 6026
"10942" 1 3 5 4 4 38 6026
"10943" NA 1 3 2 4 38 6026
"10944" 0 0 3 4 4 38 6026
"10945" 1 2 5 4 2 38 6027
"10946" 1 3 4 4 2 38 6027
"10947" NA 2.66666666666667 3.33333333333333 4 2 38 6027
"10948" 1 3 4 4 3 38 6027
"10949" 0 0 4 4 1 38 6028
"10950" 1 0 4 4 2 38 6028
"10951" 1 0 5 4 2 38 6028
"10952" 1 1 5 2 2 38 6028
"10953" 1 0 4 4 3 38 6029
"10954" 1 0 3 4 4 38 6029
"10955" 1 2 3 1 4 38 6030
"10956" 0 0 5 4 4 38 6031
"10957" 0 1 6 4 5 38 6032
"10958" 0 2 4 4 5 38 6033
"10959" 1 2 6 4 5 38 6034
"10960" 1 2 4 1 5 38 6035
"10961" 1 0 3 1 6 38 6036
"10962" 1 0 3 4 6 38 6036
"10963" 0 0 4 2 5 38 6037
"10964" 0 0 3 4 6 38 6038
"10965" 1 1 4 4 6 38 6039
"10966" 0 0 3 3 6 38 6040
"10967" 1 2 3 1 6 38 6041
"10968" NA 1.29137405796473 4.16343490304709 4 2 38 6042
"10969" 0 1 4 4 6 38 6043
"10970" 0 1 3 4 7 38 6044
"10971" 0 0 3 4 6 38 6045
"10972" 0 1 4 4 6 38 6045
"10973" 1 1 3 3 4 38 6046
"10974" 1 1 3 4 4 38 6046
"10975" 1 1 5 4 4 38 6046
"10976" 1 1 5 5 5 38 6046
"10977" 1 1 5 4 3 38 6047
"10978" 1 2 5 4 3 38 6047
"10979" 1 0 5 3 3 38 6047
"10980" 1 1 5 3 3 38 6047
"10981" 1 1 4 4 4 38 6048
"10982" 1 0 4 4 5 38 6048
"10983" 0 0 3 4 5 38 6048
"10984" 1 0 3 4 5 38 6048
"10985" 0 1 3 4 5 38 6049
"10986" 0 1 3 4 5 38 6050
"10987" 0 3 5 4 5 38 6051
"10988" 1 2 4 5 5 38 6051
"10989" 1 1 4 4 5 38 6052
"10990" 1 1 4 4 7 38 6053
"10991" 1 1 4 4 5 38 6054
"10992" 1 0 3 4 5 38 6055
"10993" 0 3 3 1 3 38 6056
"10994" 1 4 3 1 3 38 6056
"10995" 1 4 3 1 3 38 6056
"10996" 1 0 4 4 4 38 6057
"10997" NA 1.29137405796473 3.16343490304709 5 8 38 6058
"10998" 0 1 4 1 8 38 6059
"10999" 0 1 4 4 8 38 6059
"11000" 0 1 5 4 8 38 6059
"11001" 0 0 6 2 6 38 6059
"11002" 0 0 6 2 6 38 6060
"11003" 0 0 6 2 6 38 6060
"11004" 0 0 6 2 6 38 6060
"11005" 1 1 5 4 5 38 6061
"11006" 1 0 5 2 2 38 6062
"11007" 0 0 3 4 2 38 6063
"11008" 0 0 3 4 2 38 6064
"11009" 0 1 3 1 6 38 6065
"11010" 0 0 3 4 6 38 6065
"11011" 1 0 3.16343490304709 4 1 38 6066
"11012" 1 1 3 1 2 38 6067
"11013" 1 1 5 4 2 38 6068
"11014" 1 2 3 4 2 38 6068
"11015" 0 2 5 4 3 38 6068
"11016" 1 2 5 4 3 38 6069
"11017" 0 1 4 4 2 38 6106
"11018" 0 0 3 4 4 38 6106
"11019" 0 4 4 2 5 38 6106
"11020" 0 1 3 4 6 38 6106
"11021" 1 0 3 2 3 38 6109
"11022" NA 1.37191328144055 5.16343490304709 2 4 38 6110
"11023" NA 1.3259362699463 5.16343490304709 2 5 38 6111
"11024" 1 2 5 2 6 38 6112
"11025" 1 3 4 3 2 38 6114
"11026" 0 2 4 3 3 38 6114
"11027" 1 6 2 4 4 38 6114
"11028" 0 2 3 2 5 38 6114
"11029" 1 3 2 2 5 38 6115
"11030" 1 4 4 4 2 38 6129
"11031" 1 4 5 4 3 38 6130
"11032" 0 2 6 4 4 38 6131
"11033" 1 5 4 4 5 38 6131
"11034" 1 4 6 2 6 38 6131
"11035" 1 4 4 4 3 38 6144
"11036" 1 3 4 3 4 38 6144
"11037" 1 2.33333333333333 3 4 5 38 6144
"11038" 1 3 3 4 6 38 6144
"11039" 1 4 3 3 2 38 6149
"11040" 1 5 2 4 3 38 6150
"11041" 1 4 4 3 4 38 6150
"11042" NA 2.29137405796473 4.16343490304709 4 5 38 6151
"11043" NA 2.29137405796473 2.16343490304709 4 6 38 6151
"11044" 1 3 3 2 2 38 6160
"11045" 1 1 4 2 3 38 6160
"11046" 0 1 4 2 4 38 6160
"11047" NA 2.29137405796473 3.16343490304709 1 5 38 6161
"11048" 0 1 2 3 6 38 6162
"11049" 0 0 3 4 2 38 6165
"11050" 1 6 5 2 3 38 6166
"11051" 0 1 2 2 4 38 6167
"11052" 1 4 4 2 5 38 6167
"11053" 1 3 6 2 6 38 6167
"11054" 0 1 5 4 2 38 6169
"11055" 1 2 3 4 3 38 6170
"11056" 1 2 2 4 4 38 6170
"11057" 1 1 5 4 5 38 6170
"11058" 1 3 5 3 6 38 6170
"11059" 0 2 4 4 2 38 6179
"11060" 1 1 4 4 3 38 6180
"11061" 0 3 4 3 4 38 6181
"11062" 0 4 3 4 3 38 6192
"11063" 1 0 2 4 4 38 6192
"11064" 1 0 3 4 5 38 6192
"11065" 0 0 4 4 2 38 6204
"11066" 0 0 3 4 5 38 6204
"11067" 1 2 2 4 6 38 6205
"11068" NA 1.66666666666667 4 4 2 38 6213
"11069" 1 1 4 3 3 38 6213
"11070" 0 1 4 4 4 38 6213
"11071" 1 3 2 4 5 38 6213
"11072" NA 1.29137405796473 4.16343490304709 4 6 38 6214
"11073" 0 1 4 4 3 38 6239
"11074" NA 1.29137405796473 4.16343490304709 4 5 38 6240
"11075" 0 0 5 4 7 38 6241
"11076" 0 0 1.08943089430894 1 6 39 6251
"11077" 0 0 1.08943089430894 1 6 39 6251
"11078" 0 0 1.08943089430894 1 7 39 6251
"11079" 0 0 1.08943089430894 1 8 39 6251
"11080" 0 0 2.08943089430894 1 8 39 6252
"11081" 0 0 1.08943089430894 2 8 39 6253
"11082" 0 0 1.08943089430894 1 8 39 6254
"11083" NA 0.363036303630363 2.08943089430894 5 8 39 6255
"11084" 0 0.0297029702970297 1.08943089430894 4 8 39 6255
"11085" 0 0.0297029702970297 2.08943089430894 1 8 39 6255
"11086" 0 1.02970297029703 3.08943089430894 1 8 39 6255
"11087" 0 0 1.08943089430894 4 3 39 6256
"11088" 0 0 1.08943089430894 1 3 39 6256
"11089" NA 0.574009980060727 1.08943089430894 3 3 39 6257
"11090" 0 0 1.08943089430894 5 3 39 6258
"11091" 0 1 2.08943089430894 1 3 39 6259
"11092" 0 0 3.08943089430894 1 2 39 6260
"11093" 0 0 1.08943089430894 1 3 39 6260
"11094" NA 0.524286223154649 2.08943089430894 1 3 39 6261
"11095" 0 0 2 1 3 39 6262
"11096" 0 2 2 1 3 39 6262
"11097" 0 0 2 1 2 39 6263
"11098" 0 0 2 1 3 39 6263
"11099" 0 0 2 1 1 39 6264
"11100" 0 0 2 4 2 39 6264
"11101" NA 0.524286223154649 2.08943089430894 1 3 39 6265
"11102" 0 0 2 3 1 39 6266
"11103" 0 0 2 1 3 39 6267
"11104" 0 0 1 1 2 39 6267
"11105" NA 0 1 1 2 39 6267
"11106" 0 0 2 1 3 39 6267
"11107" 0 0.0297029702970297 1.08943089430894 1 2 39 6268
"11108" 0 0.0297029702970297 4 4 3 39 6269
"11109" 0 0 2.08943089430894 1 2 39 6270
"11110" NA 0 2 1 3 39 6271
"11111" NA 0 1 1 3 39 6271
"11112" 0 0 3 1 2 39 6271
"11113" 0 0 2 5 3 39 6271
"11114" NA 0.524286223154649 2.08943089430894 1 3 39 6272
"11115" NA 0.0297029702970297 3.08943089430894 1 2 39 6273
"11116" 0 0 1.08943089430894 1 2 39 6274
"11117" 0 0 1.08943089430894 1 2 39 6275
"11118" 0 0 2 1 3 39 6276
"11119" 0 1 4 2 2 39 6277
"11120" 0 0 2 4 3 39 6277
"11121" 0 0 1 1 2 39 6278
"11122" 1 3 2 1 4 39 6278
"11123" 0 0.0497237569060773 5 1 4 39 6279
"11124" 0 0.0497237569060773 3 4 4 39 6279
"11125" 0 0 1.08943089430894 1 2 39 6280
"11126" 0 1 2 1 2 39 6281
"11127" 0 1 3.08943089430894 1 3 39 6282
"11128" 1 1.02970297029703 3 1 4 39 6283
"11129" 1 1 4 4 2 39 6284
"11130" 0 0 1 1 3 39 6285
"11131" 0 0 5 1 2 39 6285
"11132" 0 0 2 5 2 39 6285
"11133" 0 0 2 1 3 39 6285
"11134" 0 0 1.08943089430894 1 2 39 6286
"11135" 0 0 1.08943089430894 1 2 39 6286
"11136" 0 0 2 1 3 39 6287
"11137" NA 0 2 1 3 39 6287
"11138" 0 0 1 1 2 39 6287
"11139" 0 0 1 1 3 39 6288
"11140" NA 0 2 1 2 39 6288
"11141" 0 0 2 1 2 39 6288
"11142" NA 0.524286223154649 2 1 3 39 6289
"11143" 0 0 2 1 2 39 6290
"11144" 0 0 3 1 3 39 6290
"11145" 0 0 1 1 4 39 6290
"11146" 0 0 2 1 3 39 6291
"11147" 0 0 3.08943089430894 1 2 39 6292
"11148" 0 2.04972375690608 2 1 4 39 6293
"11149" 0 1 3 1 3 39 6294
"11150" 0 0 2 1 3 39 6294
