borough,numunits,stories,race,personrm,housewgt,sequenceno,under6,cd,unitflr2,regext,totincom2,subsidy,housing,poverty,povertyx2,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,duration,board2,struct,old,help,rodent2,foreign,dilap,black_Mean,board2_Mean,foreign_Mean,help_Mean,hispanic_Mean,old_Mean,poverty_Mean,povertyx2_Mean,pubhous_Mean,regext_Mean,struct_Mean,dilap_Mean,ownhous_Mean,duration_Mean,extwin4_2_Mean,extflr5_2_Mean,intcrack2_Mean,inthole2_Mean,intleak2_Mean,vacrate
2,3,1,2,2,160.00757,548933,1,28,2,0,87000,,3,0,0,0,0,0,0,0,0,6,0,1,0,1,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.5,160.00757,935940,1,28,2,,15320,,4,0,1,0,0,,,,,1,0,,1,,,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,2,2,0.17,135.07400,578247,1,28,4,0,70000,,3,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,2,2,0.33,135.07400,404342,1,28,3,0,70000,,3,0,0,0,0,0,,0,0,8,0,1,1,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.71,210.63762,782595,1,28,2,,97000,,3,0,0,0,0,,,,,3,0,,1,,,,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.4,135.07400,288248,1,28,3,0,100000,,4,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.6,210.63762,73282,1,28,2,0,35000,,3,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.33,135.07400,31345,1,28,3,0,47000,,3,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.8,160.00757,19014,1,28,2,0,66000,,3,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.33,160.00757,19533,1,28,2,0,120500,,3,0,0,0,0,0,,0,0,38,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.17,160.00757,311987,1,28,3,,45600,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.5,160.00757,918657,1,28,2,0,170000,,3,0,0,0,0,0,0,0,0,37,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,3,0.8,202.15978,382875,2,28,2,,184000,,3,0,0,0,0,,,,,3,1,,1,,,,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,2,2,0.8,210.63762,605584,1,28,3,0,125000,,3,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,2,5,0.75,139.50704,938048,2,28,2,0,25000,0,4,0,1,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.25,194.63782,700543,1,28,3,0,80000,0,4,0,0,0,0,0,0,0,0,8,1,0,1,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,4,1,317.95175,47210,1,28,2,0,35000,0,4,0,1,0,0,0,0,0,1,18,0,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.17,135.07400,505107,1,28,3,0,5520,,3,1,1,0,0,0,0,0,0,72,0,0,1,0,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.25,194.63782,350869,1,28,2,,60000,,3,0,0,0,0,,,,,3,0,,1,,,,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,1,1,1,0.25,135.07400,101446,1,28,2,0,11025,,3,0,1,0,0,0,0,0,0,50,1,,1,,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.2,135.07400,183859,1,28,2,0,9000,,3,1,1,0,0,0,0,0,0,18,1,1,1,0,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.2,135.07400,351977,1,28,3,0,34000,,3,0,0,0,0,0,0,0,0,20,0,0,1,,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.5,180.83807,74778,1,28,3,0,69000,,3,0,0,0,0,0,0,0,0,17,1,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,1,256.27889,53851,1,28,3,0,38000,0,4,0,0,0,0,1,0,2,1,3,0,0,0,0,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.67,202.15978,587117,1,28,2,0,108900,,3,0,0,0,0,0,0,0,0,7,0,1,0,1,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.75,187.30088,565071,2,28,3,,80000,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.4,160.00757,230968,1,28,2,0,83000,,3,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,5,0.8,228.31641,344605,1,28,3,0,100000,,3,0,0,0,,0,0,0,0,3,0,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.5,210.63762,263584,1,28,2,1,36600,,3,0,0,0,,0,0,0,1,14,0,1,1,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.4,160.00757,939849,1,28,3,1,100000,,3,0,0,0,,0,0,0,0,14,0,1,1,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.75,210.63762,911326,1,28,1,0,42000,,3,0,0,0,,0,0,0,0,30,0,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.43,256.27889,715452,2,28,2,0,20543,0,4,0,1,0,0,0,0,0,0,9,0,1,1,1,1,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,1,3,1,287.50828,406036,1,28,3,0,13000,0,4,0,1,0,0,0,0,0,0,6,0,1,1,1,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,1,2,0.6,139.50704,566582,1,28,3,0,71000,0,4,0,0,0,0,1,1,2,0,12,0,0,1,1,1,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,1,1,2,0.6,202.15978,33250,1,28,2,0,73000,,3,0,0,0,0,1,0,0,1,9,0,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,1,210.63762,804839,1,28,3,0,24800,,3,0,1,0,0,0,0,0,0,1,0,1,0,,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.67,160.00757,81500,1,28,2,0,8000,0,4,1,1,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.5,160.00757,254669,1,28,3,0,8400,,3,1,1,0,0,0,0,0,0,42,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.67,160.00757,581313,1,28,2,0,0,0,4,1,1,0,0,0,0,0,0,7,0,1,0,0,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,6,2,3,0.8,287.50828,37762,1,28,4,0,20000,0,4,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,2,4,0.5,160.00757,690024,1,28,2,0,65000,,3,0,0,0,0,0,0,,0,5,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,2,4,0.5,256.27889,333413,2,28,4,1,0,,3,1,1,0,0,0,,0,0,5,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.17,187.30088,233247,1,28,3,0,8000,,3,1,1,0,0,0,0,0,0,42,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,1,317.95175,928376,1,28,2,0,201200,0,4,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.33,135.07400,116050,1,28,3,1,42000,,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,4,1,2,0.6,256.27889,939240,1,28,2,0,40000,,3,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,7,1,0.5,194.63782,152607,1,28,8,,12200,0,4,0,1,0,0,1,0,2,1,27,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,7,2,0.33,135.07400,741796,1,28,8,1,57000,,3,0,0,0,0,0,0,0,0,18,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,7,2,0.25,228.31641,719791,1,28,8,1,60000,0,4,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,7,2,1,180.83807,461648,2,28,8,1,0,0,4,1,1,0,0,1,0,2,0,3,0,0,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.5,228.31641,213444,1,28,2,0,30000,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.75,187.30088,587844,2,28,2,,94000,,3,0,0,0,0,0,,0,0,0,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.4,180.83807,363600,1,28,2,,18000,,4,0,1,0,0,,,,,7,0,,0,,,,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.2,160.00757,339421,1,28,3,,47000,,3,0,0,0,0,,,,,0,0,,0,,,,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.33,160.00757,919441,1,28,2,,9000,,3,1,1,0,0,,,,,3,0,,1,,,,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,2,0.17,160.00757,782071,1,28,3,0,40000,,3,0,0,0,0,0,0,0,0,23,0,1,1,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,2,0.33,160.00757,302613,1,28,1,,45000,0,4,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.29,287.50828,630148,1,28,3,0,80000,,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,1,1,1,0.2,135.07400,124653,1,28,2,0,13200,,3,0,1,0,,,,,0,43,0,1,0,,0,0,1,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,1,1,2,0.78,210.63762,227314,2,28,2,0,109000,,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.33,160.00757,680216,1,28,3,0,21600,,3,0,0,0,1,1,,2,0,74,0,1,1,,0,1,1,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.4,160.00757,905787,1,28,3,1,38000,,3,0,0,0,0,0,0,0,0,23,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.75,210.63762,61620,1,28,2,0,75894,0,4,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.67,213.67767,477855,2,28,3,0,61000,,3,0,0,0,0,0,0,0,0,22,0,0,0,,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,3,0.75,210.63762,335780,1,28,3,0,65000,0,4,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,2,0.5,133.37080,74991,1,28,2,0,61000,,3,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,2,0.25,160.00757,359002,1,28,2,0,45000,0,4,0,0,0,0,0,0,0,0,8,0,1,0,1,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,2,0.75,256.27889,766919,1,28,3,0,0,0,4,1,1,0,0,1,,1,1,6,0,1,0,1,1,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,5,2,0.67,163.98099,441741,2,28,5,1,120000,,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,5,2,1,256.27889,780522,1,28,5,1,56000,0,4,0,0,0,0,0,0,0,1,3,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,5,2,1,163.98099,551682,1,28,5,,32000,,4,0,0,0,0,,,,,1,0,,0,,,,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,5,2,0.25,180.83807,581413,1,28,6,1,40000,0,4,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,1,0.25,194.63782,982570,1,28,2,0,7824,0,4,1,1,0,0,0,0,0,0,40,0,1,0,,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,1,194.63782,734962,3,28,3,0,93200,,3,0,0,0,0,0,0,0,0,3,0,1,0,,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.6,317.95175,921700,1,28,3,0,97200,,3,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,4,0.67,202.15978,376575,1,28,3,1,65000,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.5,160.00757,275167,1,28,2,0,1000,,3,1,1,0,0,0,0,0,0,42,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.25,194.63782,71812,1,28,3,0,120000,,3,0,0,0,0,0,0,0,0,35,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,2,2,1.2,287.50828,847999,2,28,3,0,19000,0,4,1,1,0,0,0,0,0,0,1,0,1,0,,0,1,1,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,2,0.5,160.00757,600992,1,28,4,0,40000,,3,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,1,135.07400,330187,1,28,2,,95000,,3,0,0,0,0,,,,,12,0,,0,,,,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,1,0.2,210.63762,382480,1,28,3,0,0,,3,1,1,0,,0,0,0,0,45,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,1,254.20311,650074,1,28,2,,12035,0,4,1,1,0,0,1,0,1,1,8,0,0,0,0,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,5,1,2,1,194.63782,654706,2,28,2,,97000,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,4,1.25,202.15978,353283,2,28,2,0,47000,,3,0,0,0,0,0,,0,0,5,0,1,0,1,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.67,202.15978,56026,1,28,3,,4800,0,4,1,1,0,0,,,,,3,0,,0,0,,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.5,210.63762,212533,1,28,3,0,62400,,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,3,0.25,182.13560,402769,1,28,3,0,27000,0,4,0,0,0,0,0,0,0,0,12,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.5,210.63762,32238,1,28,2,0,111000,,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.5,180.83807,3738,1,28,3,0,38000,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,2,3,0.6,254.20311,793139,1,28,2,0,72000,0,4,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.67,160.00757,35404,1,28,2,0,30000,,3,0,0,0,0,0,0,0,0,7,0,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,3,1,2,0.4,180.83807,648300,1,28,2,1,20000,0,4,0,1,0,0,0,0,0,0,4,0,1,1,1,0,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
2,12,5,2,1,180.83807,847150,1,28,4,0,17000,0,4,0,1,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0.51,0.05,0.54,0.85,0.10,0.43,0.15,0.31,0.07,0.21,0.81,0.01,0.60,12.73,0.00,0.01,0.05,0.01,0.11,0.02
