"switch","arsenic","dist","dist100","assoc","educ","educ4"
0,1.22,54.5250015258789,0.545250015258789,1,3,0.75
0,1.37,72.0759963989258,0.720759963989258,1,8,2
1,7.38,32.7309989929199,0.327309989929199,1,8,2
0,3.04,10.6300001144409,0.106300001144409,0,8,2
1,1.14,70.8809967041016,0.708809967041016,1,7,1.75
1,1.17,28.8139991760254,0.288139991760254,0,12,3
0,0.64,20.3250007629395,0.203250007629395,1,16,4
1,4.19,17.1809997558594,0.171809997558594,1,0,0
1,1.94,5.06899976730347,0.0506899976730347,1,5,1.25
1,1.18,21.1149997711182,0.211149997711182,0,10,2.5
1,0.62,27.7310009002686,0.277310009002686,0,0,0
0,4.95,36.548999786377,0.36548999786377,1,6,1.5
0,4.39,60.7080001831055,0.607080001831055,1,6,1.5
0,3.9,54.3400001525879,0.543400001525879,0,4,1
0,1.05,47.4259986877441,0.474259986877441,0,5,1.25
1,1.44,36.681999206543,0.36681999206543,0,0,0
1,3.5,28.636999130249,0.28636999130249,0,0,0
0,1.42,36.234001159668,0.36234001159668,0,0,0
0,1.33,33.8160018920898,0.338160018920898,0,0,0
0,1.13,60.0540008544922,0.600540008544922,0,5,1.25
0,0.94,107.438003540039,1.07438003540039,1,5,1.25
0,0.89,87.0199966430664,0.870199966430664,1,5,1.25
0,0.55,34.0530014038086,0.340530014038086,0,0,0
1,0.92,11.6770000457764,0.116770000457764,0,0,0
0,0.52,14.3830003738403,0.143830003738403,0,0,0
0,0.61,21.5470008850098,0.215470008850098,0,1,0.25
1,0.91,89.1060028076172,0.891060028076172,0,2,0.5
1,9.65,71.5429992675781,0.715429992675781,1,5,1.25
1,4.18,65.3470001220703,0.653470001220703,0,3,0.75
1,1.59,26.7819995880127,0.267819995880127,1,8,2
1,2.08,15.6009998321533,0.156009998321533,1,8,2
0,0.73,74.2519989013672,0.742519989013672,0,5,1.25
1,1.23,58.4930000305176,0.584930000305176,0,9,2.25
1,1.36,31.0839996337891,0.310839996337891,0,10,2.5
1,1.13,11.7370004653931,0.117370004653931,0,6,1.5
1,1.82,25.4740009307861,0.254740009307861,0,5,1.25
0,2.3,37.0989990234375,0.370989990234375,0,0,0
0,1.77,68.0009994506836,0.680009994506836,0,5,1.25
0,2.13,61.3320007324219,0.613320007324219,0,8,2
0,0.86,27.9249992370605,0.279249992370605,0,5,1.25
0,0.67,22.2900009155273,0.222900009155273,0,10,2.5
0,0.76,65.9540023803711,0.659540023803711,1,12,3
1,1.5,58.7900009155273,0.587900009155273,1,0,0
0,2,38.3810005187988,0.383810005187988,0,6,1.5
0,0.52,34.2179985046387,0.342179985046387,1,7,1.75
0,1.44,109.474998474121,1.09474998474121,0,0,0
1,3.25,34.9949989318848,0.349949989318848,0,12,3
0,0.68,45.3479995727539,0.453479995727539,1,9,2.25
1,0.85,34.2140007019043,0.342140007019043,1,7,1.75
1,0.56,25.5930004119873,0.255930004119873,1,7,1.75
1,0.65,54.1150016784668,0.541150016784668,0,5,1.25
1,0.57,36.617000579834,0.36617000579834,0,6,1.5
0,0.52,34.4059982299805,0.344059982299805,0,5,1.25
0,2.05,18.2229995727539,0.182229995727539,1,0,0
0,1.28,6.13199996948242,0.0613199996948242,0,6,1.5
0,1.62,64.3980026245117,0.643980026245117,0,5,1.25
0,1.52,70.0419998168945,0.700419998168945,0,5,1.25
0,0.8,88.4140014648438,0.884140014648438,1,3,0.75
0,0.59,64.0250015258789,0.640250015258789,0,0,0
0,0.53,97.6370010375977,0.976370010375977,0,2,0.5
0,1.72,168.488006591797,1.68488006591797,0,4,1
1,3.38,18.0939998626709,0.180939998626709,0,5,1.25
0,0.65,8.88399982452393,0.0888399982452393,0,0,0
1,1.11,40.484001159668,0.40484001159668,0,0,0
1,2.5,8.33699989318848,0.0833699989318848,0,0,0
1,3.66,24.3229999542236,0.243229999542236,0,5,1.25
1,4.8,28.2770004272461,0.282770004272461,0,9,2.25
0,1.53,30.8899993896484,0.308899993896484,0,0,0
0,0.58,15.7279996871948,0.157279996871948,1,5,1.25
1,1.58,8.99199962615967,0.0899199962615967,0,0,0
0,0.56,23.2310009002686,0.232310009002686,0,0,0
0,0.67,14.0349998474121,0.140349998474121,0,0,0
1,2.8,27.0300006866455,0.270300006866455,0,0,0
0,3.17,64.7259979248047,0.647259979248047,0,0,0
0,2.68,43.257999420166,0.43257999420166,0,5,1.25
0,1.64,10.4409999847412,0.104409999847412,0,13,3.25
0,2,22.9899997711182,0.229899997711182,0,5,1.25
1,0.74,15.5120000839233,0.155120000839233,0,5,1.25
0,0.67,20.8390007019043,0.208390007019043,1,12,3
1,2.29,119.88500213623,1.1988500213623,0,5,1.25
0,1.52,38.7949981689453,0.387949981689453,0,5,1.25
1,0.59,41.2130012512207,0.412130012512207,0,5,1.25
1,1.43,41.1580009460449,0.411580009460449,0,0,0
1,1.35,42.5919990539551,0.425919990539551,1,0,0
1,1.07,6.44999980926514,0.0644999980926514,1,5,1.25
0,1.88,26.738000869751,0.26738000869751,1,9,2.25
0,0.61,7.25500011444092,0.0725500011444092,0,0,0
0,0.57,7.26999998092651,0.0726999998092651,0,5,1.25
0,1.2,11.4940004348755,0.114940004348755,1,10,2.5
0,0.57,13.1639995574951,0.131639995574951,0,12,3
1,0.86,11.2600002288818,0.112600002288818,1,7,1.75
1,2.54,25.4209995269775,0.254209995269775,0,5,1.25
1,1.13,34.3440017700195,0.343440017700195,1,10,2.5
1,0.58,62.8569984436035,0.628569984436035,1,5,1.25
0,2.86,117.690002441406,1.17690002441406,1,5,1.25
1,2.95,145.792007446289,1.45792007446289,0,5,1.25
0,1.28,114.544998168945,1.14544998168945,1,5,1.25
0,2.8,79.5849990844727,0.795849990844727,0,6,1.5
1,2.66,73.3639984130859,0.733639984130859,0,0,0
0,0.55,32.1609992980957,0.321609992980957,0,10,2.5
0,0.64,35.2220001220703,0.352220001220703,0,5,1.25
0,0.73,55.6469993591309,0.556469993591309,0,0,0
1,0.66,70.5869979858398,0.705869979858398,0,0,0
1,1.23,58.9140014648438,0.589140014648437,0,4,1
1,1.13,77.734001159668,0.77734001159668,0,5,1.25
1,1.08,38.0709991455078,0.380709991455078,0,0,0
0,0.66,10.1319999694824,0.101319999694824,1,8,2
0,2.34,48.3009986877441,0.483009986877441,0,0,0
0,0.72,71,0.71,0,10,2.5
0,1.26,38.8569984436035,0.388569984436035,1,5,1.25
0,0.73,79.9029998779297,0.799029998779297,1,10,2.5
0,0.57,134.595001220703,1.34595001220703,1,7,1.75
0,0.98,153.546005249023,1.53546005249023,1,8,2
0,0.88,14.8579998016357,0.148579998016357,0,10,2.5
0,0.53,9.97700023651123,0.0997700023651123,0,14,3.5
0,0.96,26.3199996948242,0.263199996948242,0,0,0
0,0.52,19.3470001220703,0.193470001220703,1,5,1.25
0,1.08,21.3859996795654,0.213859996795654,1,3,0.75
0,0.51,7.70800018310547,0.0770800018310547,0,4,1
0,0.64,22.8419990539551,0.228419990539551,0,3,0.75
1,0.66,20.8439998626709,0.208439998626709,1,5,1.25
