Id,As,Lsg,Newstat,Oldstat,Func,Rel,Assn,Ed,Drink,Status,Howknow,Cucard,Survey,Change,Why,Time,Shift,Shtime,Fam,Knnosw,Nosw,Inc,Usenow,Nowsw,Comp,X,Y,Nearest,Distcw,Distpw,cw50,cw100,cw150,pw50,pw100,pw150
320,45,0,1,13,1,1,0,0,23,1,3,0,0,0,,,,,2,,,,,,1,257671.1987,2632113.348,69.955,425.801,69.955,0,0,0,0,4,7
323,49,0,1,13,1,1,0,0,23,1,12,1,1,0,,,,,1,,,,,,1,257804.2964,2632003.268,16.024,558.315,16.024,0,0,0,5,12,28
324,21,1,1,3,1,1,1,0,23,1,3,0,0,0,,,,,0,,,,,,1,257774.9618,2632007.267,15.637,528.728,15.637,0,0,0,3,13,24
325,37,0,1,3,1,1,0,5,23,1,3,1,0,0,,,,,1,,,,,,1,257810.7157,2632011.101,20.536,563.976,20.536,0,0,0,5,14,30
328,34,0,1,3,1,1,1,6,23,1,1,1,1,0,,,,,2,,,,,,1,257832.6116,2632019.599,14.243,585.154,14.243,0,0,0,5,15,32
330,29,0,1,3,1,1,1,6,23,1,1,1,1,0,,,,,3,,,,,,1,257827.3323,2632029.106,24.391,579.311,24.391,0,0,0,6,15,32
331,27,0,1,3,1,1,0,5,23,1,12,1,1,0,,,,,2,,,,,,1,257448.7202,2631940.154,21.21,232.809,21.21,0,0,0,3,11,14
332,29,0,1,13,1,1,1,5,23,1,12,1,1,0,,,,,0,,,,,,1,257433.1753,2631935.428,22.262,222.21,22.262,0,0,0,3,10,13
333,17,0,1,12,1,1,0,10,23,1,12,1,1,0,,,,,2,,,,,,1,257457.6332,2631964.936,38.189,229.222,38.189,0,0,0,3,10,13
334,44,4,1,13,1,1,0,0,23,1,12,0,1,0,,,,,2,,,,,,1,257444.7953,2631989.898,11.503,207.964,11.503,0,0,0,2,10,17
335,5,0,1,13,1,1,0,10,23,1,12,1,1,0,,,,,3,,,,,,1,257435.4159,2631967.709,28.81,207.945,28.81,0,0,0,2,9,15
338,47,0,1,3,1,1,0,0,23,1,12,1,1,0,,,,,0,,,,,,1,257417.7242,2631966.713,20.02,192.706,20.02,0,0,0,3,9,16
340,42,0,1,13,1,1,0,9,23,1,12,1,1,0,,,,,0,,,,,,1,257422.3113,2631956.479,12.49,201.766,12.49,0,0,0,3,9,15
342,48,0,1,13,1,1,0,0,23,1,12,1,1,0,,,,,0,,,,,,1,257349.2428,2631946.992,21.147,150.796,21.147,0,0,0,3,9,15
359,5,0,1,3,1,2,0,0,23,1,12,0,0,0,,,,,,,,,,,1,258336.8501,2632202.495,28.802,527.321,28.802,0,0,0,3,8,19
361,50,1,1,3,1,3,1,0,23,1,12,0,0,0,,,,,9,,,,,,1,258319.6831,2632232.884,7.136,555.307,7.136,0,0,0,3,11,23
365,49,0,1,12,1,3,0,5,23,0,2,1,1,0,,,,,,,,5,1,,1,258425.3804,2631957.428,14.835,400.01,14.835,0,0,0,2,4,8
366,29,0,1,13,1,3,0,9,23,1,12,1,1,0,,,,,4,,,,,,1,258478.1622,2631942.881,33.742,349.584,33.742,0,0,0,4,6,12
390,22,0,1,0,1,1,0,0,23,1,12,1,1,0,,,,,9,,,,,,1,257398.1817,2631338.212,11.246,51.45,11.246,0,1,1,1,4,6
396,5,0,1,1,1,1,0,0,23,1,12,0,0,0,,,,,2,,,,,,1,257486.9194,2631359.625,5.911,40.92,5.911,1,1,1,3,5,5
397,5,0,1,13,1,2,1,5,23,1,12,1,1,0,,,,,0,,,,,,1,257485.8106,2631374.602,19.074,43.457,19.074,1,1,1,3,5,5
398,35,0,1,0,1,2,0,14,23,1,12,1,1,0,,,,,2,,,,,,1,257489.4439,2631388.577,32.128,53.648,32.128,0,1,1,2,5,5
404,42,0,1,13,1,3,1,5,23,1,12,0,0,0,,,,,7,,,,,,1,257465.5327,2631249.731,90.621,109.003,90.621,0,0,1,0,2,6
424,50,0,1,13,1,1,1,5,23,1,12,1,1,0,,,,,2,,,,,,1,257235.1376,2630260.579,18.938,149.429,18.938,0,0,1,6,9,18
428,48,1,1,3,1,1,1,5,23,1,12,1,1,0,,,,,4,,,,,,1,257199.2037,2630276.694,12.942,112.948,12.942,0,0,1,9,13,19
430,33,0,1,13,1,2,1,5,23,1,12,1,1,0,,,,,3,,,,,,1,257176.4029,2630275.23,14.842,90.121,14.842,0,1,1,7,15,17
432,39,4,1,0,1,2,1,0,23,1,12,0,0,0,,,,,0,,,,,,1,257155.1685,2630275.955,6.989,68.909,6.989,0,1,1,4,15,20
433,44,0,1,3,1,1,1,5,23,1,12,1,1,0,,,,,0,,,,,,1,257152.0452,2630282.287,10.661,66.299,10.661,0,1,1,4,16,20
435,33,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,1,,,,,,1,257167.3528,2630252.482,10.449,83.812,10.449,0,1,1,7,16,20
438,40,0,1,0,1,1,0,0,23,1,12,0,0,0,,,,,2,,,,,,1,257105.0145,2630234.69,12.883,43.347,12.883,1,1,1,6,13,22
440,41,0,1,3,1,2,0,0,23,1,12,1,1,0,,,,,10,,,,,,1,257111.0582,2630250.471,6.37,34.013,6.37,1,1,1,5,15,22
441,35,0,1,3,1,2,0,0,23,1,12,0,0,0,,,,,0,,,,,,1,257123.6864,2630283.87,9.015,38.729,9.015,1,1,1,6,16,21
445,22,1,1,0,1,1,1,10,23,1,12,0,0,0,,,,,7,,,,,,1,257099.071,2630255.289,3.543,22.481,3.543,1,1,1,5,14,22
451,28,0,1,3,1,2,0,5,23,1,12,0,0,0,,,,,2,,,,,,1,257049.7433,2630253.161,22.563,41.968,22.563,1,1,1,5,12,20
455,18,1,1,3,1,2,1,5,23,1,12,1,1,0,,,,,10,,,,,,1,257021.0472,2630244.778,7.338,71.404,7.338,0,1,1,4,13,20
456,40,1,1,2,1,1,1,5,23,0,2,0,0,0,,,,,,4,,2,1,,1,257008.487,2630286.357,31.746,78.815,31.746,0,1,1,4,11,19
457,9,0,1,13,1,2,0,5,23,1,12,0,0,0,,,,,2,,,,,,1,256991.9088,2630291.067,14.953,95.953,14.953,0,1,1,3,12,19
465,16,0,1,0,1,3,1,3,23,1,12,1,1,0,,,,,2,,,,,,1,256933.0256,2630236.098,21.228,157.833,21.228,0,0,0,5,13,16
466,5,0,1,0,1,1,1,3,23,1,12,1,1,0,,,,,1,,,,,,1,256944.6089,2630247.723,20.274,144.062,20.274,0,0,1,4,12,17
468,5,0,1,3,1,2,0,5,23,1,12,0,0,0,,,,,0,,,,,,1,256901.2966,2630249.558,20.091,186.577,20.091,0,0,0,5,11,15
469,27,0,1,0,1,2,1,4,23,1,12,1,1,0,,,,,4,,,,,,1,256885.7518,2630224.703,17.634,206.461,17.634,0,0,0,4,9,15
473,24,0,1,0,1,1,1,0,23,1,12,1,1,0,,,,,0,,,,,,1,256829.876,2630257.775,10.904,256.917,10.904,0,0,0,3,7,11
474,32,0,1,0,1,1,0,0,23,1,12,0,0,0,,,,,2,,,,,,1,256819.1702,2630247.798,18.764,268.384,18.764,0,0,0,2,5,10
475,37,0,1,3,1,1,0,5,23,1,12,0,0,0,,,,,,,,,,,1,256672.2101,2630302.345,22.363,317.028,22.363,0,0,0,1,2,2
479,19,1,1,3,1,1,1,5,23,1,12,1,1,0,,,,,,,,,,,1,256635.9687,2630067.489,8.725,97.488,8.725,0,1,1,3,10,13
480,27,0,1,3,1,1,1,10,23,1,12,1,1,0,,,,,5,,,,,,1,256630.7096,2630057.974,12.433,87.476,12.433,0,1,1,5,11,14
482,12,0,1,3,1,1,0,6,23,1,12,1,1,0,,,,,8,,,,,,1,256585.8138,2630046.54,6.513,48.06,6.513,1,1,1,4,11,14
483,39,0,1,13,1,1,0,10,23,1,12,1,1,0,,,,,15,,,,,,1,256562.7371,2630038.802,16.745,33.273,16.745,1,1,1,3,10,16
485,29,1,1,3,1,1,1,8,23,1,1,1,1,0,,,,,0,,,,,,1,256598.1875,2630044.485,19.055,54.052,19.055,0,1,1,6,12,14
486,27,0,1,13,1,1,1,0,23,1,1,0,0,0,,,,,3,,,,,,1,256614.7397,2630017.983,8.83,55.491,8.83,0,1,1,6,13,14
488,12,0,1,13,1,1,1,6,23,1,12,1,1,0,,,,,,,,,,,1,256647.3511,2630026.669,15.561,89.226,15.561,0,1,1,6,12,14
504,17,0,1,3,1,3,0,7,23,1,12,1,1,0,,,,,2,,,,,,1,256563.7537,2629957.711,27.05,47.984,27.05,1,1,1,2,9,15
505,5,0,1,3,1,1,1,2,23,1,12,0,1,0,,,,,3,,,,,,1,256577.6103,2629952.861,12.39,55.394,12.39,0,1,1,3,8,16
507,19,1,1,3,1,1,0,0,23,1,12,0,1,0,,,,,0,,,,,,1,256556.3281,2629940.661,34.471,65.077,34.471,0,1,1,1,7,13
508,45,0,1,12,1,1,1,5,23,1,1,0,0,0,,,,,1,,,,,,1,256536.8988,2629957.793,53.31,53.377,53.31,0,1,1,0,8,14
510,21,0,1,13,1,1,1,5,23,1,12,1,1,0,,,,,4,,,,,,1,256461.7638,2629937.264,24.19,120.197,24.19,0,0,1,1,5,10
512,5,0,1,2,1,1,0,0,23,1,1,1,1,0,,,,,2,,,,,,1,256493.3372,2629944.859,44.991,90.663,44.991,0,1,1,2,5,12
514,41,0,1,13,1,1,0,10,23,1,12,1,1,0,,,,,,,,,,,1,256552.9971,2629894.178,37.88,111.679,37.88,0,0,1,1,5,9
523,36,0,1,13,1,1,0,5,23,1,12,1,1,0,,,,,2,,,,,,1,256381.756,2629950.429,26.163,187.206,26.163,0,0,0,1,4,5
524,29,0,1,13,1,2,1,8,23,1,12,1,1,0,,,,,0,,,,,,1,256389.3635,2629887.326,6.007,208.15,6.007,0,0,0,1,3,5
543,41,1,1,3,1,1,1,7,23,1,12,2,1,0,,,,,5,,,,,,1,256502.5512,2633290.722,12.89,810.898,12.89,0,0,0,6,10,14
545,12,4,1,13,1,1,0,9,23,1,12,1,1,0,,,,,5,,,,,,1,256477.8914,2633309.789,0.739,837.369,0.739,0,0,0,6,10,21
546,33,0,1,0,1,1,0,4,23,1,12,1,1,0,,,,,5,,,,,,1,256461.5105,2633305.818,13.39,853.224,13.39,0,0,0,5,9,21
548,5,0,1,3,1,1,0,5,23,1,12,1,1,0,,,,,3,,,,,,1,256468.9363,2633363.313,16.093,853.835,16.093,0,0,0,3,12,17
549,5,1,1,3,1,1,0,10,23,1,12,1,1,0,,,,,2,,,,,,1,256466.6956,2633351.346,27.013,854.069,27.013,0,0,0,5,12,18
551,5,4,1,3,1,1,0,5,23,1,12,1,1,0,,,,,4,,,,,,1,256469.4673,2633445.302,13.659,871.18,13.659,0,0,0,4,10,15
552,31,0,1,13,1,2,0,0,2,1,12,1,1,0,,,,,2,,,,,,1,256471.9172,2633449.508,9.234,869.934,9.234,0,0,0,4,10,15
554,24,0,1,3,1,1,0,0,23,1,12,1,1,0,,,,,2,,,,,,1,256517.506,2633391.674,5.428,811.682,5.428,0,0,0,2,10,18
555,15,0,1,3,1,1,0,14,23,1,12,2,1,0,,,,,0,,,,,,1,256495.7343,2633380.406,4.952,830.655,4.952,0,0,0,3,13,17
557,24,1,1,3,1,2,0,14,23,1,12,1,1,0,,,,,4,,,,,,1,256437.4645,2633482.407,13.87,912.22,13.87,0,0,0,7,8,13
558,5,0,1,3,1,2,0,14,23,1,12,1,1,0,,,,,0,,,,,,1,256425.5537,2633481.5,12.305,923.358,12.305,0,0,0,5,8,12
561,21,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,2,,,,,,1,256438.8281,2633523.014,2.038,923.591,2.038,0,0,0,1,9,13
571,5,0,1,3,1,1,0,8,23,1,12,1,1,0,,,,,,,,,,,1,256459.5563,2633623.684,3.707,942.975,3.707,0,0,0,2,4,9
572,5,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,3,,,,,,1,256473.0572,2633648.389,15.042,941.889,15.042,0,0,0,2,4,16
576,5,0,1,13,1,1,0,8,23,1,23,1,1,0,,,,,1,,,1,,,1,256551.0186,2633787.433,7.503,949.84,7.503,0,0,0,5,12,21
577,5,0,1,13,1,1,0,12,23,1,23,1,1,0,,,,,2,,,0,,,1,256560.5164,2633756.062,9.78,923.593,9.78,0,0,0,6,10,18
578,5,0,1,13,1,1,1,8,23,1,23,1,1,0,,,,,0,,,1,,,1,256571.4957,2633742.026,6.281,906.495,6.281,0,0,0,7,10,17
579,5,0,1,13,1,1,1,14,23,1,23,1,1,0,,,,,0,,,1,,,1,256580.5399,2633713.987,6.187,883.044,6.187,0,0,0,5,10,16
580,5,0,1,13,1,1,1,7,23,1,23,1,1,0,,,,,5,,,3,,,1,256589.5065,2633711.62,3.228,874.308,3.228,0,0,0,5,11,15
581,5,0,1,13,1,1,0,8,23,1,23,1,1,0,,,,,1,,,0,,,1,256572.2321,2633694.92,8.166,879.4,8.166,0,0,0,4,11,16
582,5,0,1,3,1,1,1,8,23,1,23,1,1,0,,,,,3,,,1,,,1,256617.4204,2633653.715,4.164,819.127,4.164,0,0,0,2,8,12
583,5,0,1,13,1,1,0,8,23,1,23,1,1,0,,,,,1,,,1,,,1,256652.0149,2633649.439,3.793,787.732,3.793,0,0,0,2,6,10
584,5,0,1,13,1,1,1,8,23,1,23,2,1,0,,,,,5,,,2,,,1,256545.6418,2633649.752,7.158,878.692,7.158,0,0,0,2,9,14
589,5,1,1,0,1,2,1,5,23,1,12,1,1,0,,,,,4,,,,,,1,255475.2592,2632968.241,5.028,491.336,5.028,0,0,0,9,23,54
590,5,1,1,0,1,1,0,5,23,1,12,1,1,0,,,,,10,,,,,,1,256647.3646,2633443.784,19.851,700.6,19.851,0,0,0,3,6,9
591,5,1,1,13,1,1,0,5,23,1,12,1,1,0,,,,,0,,,,,,1,256665.6999,2633473.025,4.513,693.563,4.513,0,0,0,3,5,7
592,5,0,1,13,1,1,1,5,23,1,23,1,1,0,,,,,4,,,2,,,1,256600.9708,2633453.799,18.255,747.753,18.255,0,0,0,1,5,12
597,5,1,1,3,1,2,0,5,23,1,12,1,1,0,,,,,3,,,,,,1,256666.6035,2633425.731,26.118,676.63,26.118,0,0,0,3,6,9
605,5,0,1,13,1,1,0,6,12,1,12,0,0,0,,,,,,,,,,,1,256664.9872,2633319.568,11.903,653.248,11.903,0,0,0,3,5,9
609,5,0,1,3,1,2,0,0,23,1,12,1,1,0,,,,,4,,,,,,1,256328.4166,2633828.303,2.642,1156.725,2.642,0,0,0,1,12,21
610,5,0,1,3,1,1,0,10,23,1,12,1,1,0,,,,,2,,,,,,1,256340.3097,2633838.26,15.439,1151.994,15.439,0,0,0,2,13,21
611,5,0,1,3,1,2,0,9,23,1,12,1,1,0,,,,,4,,,,,,1,256356.7889,2633868.269,22.633,1154.827,22.633,0,0,0,3,13,23
612,5,0,1,13,1,1,0,10,23,1,12,1,1,0,,,,,2,,,,,,1,256400.0251,2633862.555,18.846,1116.086,18.846,0,0,0,5,12,23
613,5,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,0,,,,,,1,256387.5983,2633830.999,7.428,1108.438,7.428,0,0,0,6,14,21
615,5,0,1,3,1,1,1,8,23,1,12,1,1,0,,,,,1,,,,,,1,256426.0417,2633833.306,6.633,1077.975,6.633,0,0,0,6,14,24
617,5,0,1,13,1,3,0,5,23,1,12,1,1,0,,,,,5,,,,,,1,256409.9404,2633785.376,18.333,1064.855,18.333,0,0,0,6,12,20
618,5,0,1,13,1,3,0,0,23,1,12,1,1,0,,,,,10,,,,,,1,256398.723,2633795.353,10.371,1079.67,10.371,0,0,0,7,12,18
622,5,0,1,13,1,2,0,5,23,1,12,0,0,0,,,,,2,,,,,,1,256360.7419,2633759.98,8.157,1093.914,8.157,0,0,0,2,10,18
623,39,0,1,13,1,1,0,5,23,1,12,1,1,0,,,,,1,,,,,,1,256328.815,2633700.682,2.588,1094.227,2.588,0,0,0,2,5,13
625,5,0,1,13,1,1,0,10,23,1,12,2,1,0,,,,,2,,,,,,1,256293.9506,2633668.766,15.303,1112.237,15.303,0,0,0,3,3,6
626,5,0,1,3,1,1,0,10,23,1,12,2,1,0,,,,,2,,,,,,1,256308.5109,2633665.566,2.223,1097.638,2.223,0,0,0,3,3,6
629,5,0,1,13,1,2,1,5,23,1,12,2,1,0,,,,,5,,,,,,1,256358.2655,2633532.312,53.213,1002.832,53.213,0,0,0,0,5,12
630,5,1,1,3,1,1,1,5,23,1,12,2,1,0,,,,,10,,,,,,1,256354.1543,2633479.932,5.988,991.546,5.988,0,0,0,2,5,10
631,5,0,1,0,1,3,0,0,23,1,12,1,1,0,,,,,1,,,,,,1,255294.5393,2632763.161,4.159,375.42,4.159,0,0,0,2,8,25
632,5,0,1,0,1,1,0,4,23,1,12,1,1,0,,,,,4,,,,,,1,255251.8189,2632769.425,10.515,409.324,10.515,0,0,0,2,9,35
633,5,0,1,0,1,1,0,5,23,1,12,1,1,0,,,,,5,,,,,,1,255224.479,2632840.989,9.601,480.132,9.601,0,0,0,7,18,35
634,5,0,1,0,1,1,1,5,23,1,12,1,1,0,,,,,2,,,,,,1,255230.7209,2632868.401,1.985,497.039,1.985,0,0,0,8,15,34
635,5,0,1,3,1,1,0,0,23,1,12,1,1,0,,,,,2,,,,,,1,255212.148,2632875.549,4.897,514.361,4.897,0,0,0,8,18,32
636,5,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,4,,,,,,1,255209.4789,2632858.419,11.436,503.126,11.436,0,0,0,7,19,34
637,5,0,1,3,1,2,0,0,23,1,12,0,0,0,,,,,5,,,,,,1,255263.3285,2632867.111,5.303,476.194,5.303,0,0,0,6,16,33
639,5,1,1,0,1,1,0,0,23,1,12,0,0,0,,,,,1,,,,,,1,255240.9443,2632910.151,3.179,524.227,3.179,0,0,0,6,12,28
640,5,1,1,3,1,1,0,5,23,1,12,1,1,0,,,,,4,,,,,,1,255276.8547,2632913.237,32.516,507.027,32.516,0,0,0,5,18,27
641,5,0,1,3,1,2,0,5,23,1,12,1,1,0,,,,,1,,,,,,1,255279.4748,2632867.207,18.097,466.979,18.097,0,0,0,5,18,31
642,5,0,1,3,1,2,0,0,23,1,12,1,1,0,,,,,3,,,,,,1,255323.7233,2632891.021,1.699,464.387,1.699,0,0,0,9,16,31
643,5,0,1,0,1,1,0,0,23,1,12,1,1,0,,,,,2,,,,,,1,255311.9768,2632879.77,13.304,460.276,13.304,0,0,0,6,17,32
644,5,1,1,3,1,1,1,5,23,1,12,1,1,0,,,,,4,,,,,,1,255331.4073,2632883.135,5.813,453.819,5.813,0,0,0,8,16,36
645,5,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,1,,,,,,1,255343.0689,2632869.271,15.092,436.135,15.092,0,0,0,7,16,37
646,5,0,1,3,1,2,1,2,23,1,12,1,1,0,,,,,3,,,,,,1,255326.6696,2632904.453,8.812,474.924,8.812,0,0,0,10,14,29
647,5,1,1,3,1,1,0,0,23,1,12,0,0,0,,,,,1,,,,,,1,255349.3937,2632911.641,10.12,471.568,10.12,0,0,0,9,14,35
648,5,0,1,13,1,1,1,5,23,1,12,1,1,0,,,,,2,,,,,,1,255349.9627,2632915.14,6.621,474.529,6.621,0,0,0,9,14,35
649,5,0,1,0,1,2,0,0,23,1,12,1,1,0,,,,,2,,,,,,1,255375.8599,2632908.977,11,458.861,11,0,0,0,7,19,42
650,5,1,1,3,1,1,0,5,23,1,12,1,1,0,,,,,0,,,,,,1,255368.9779,2632893.949,7.269,447.525,7.269,0,0,0,8,20,42
651,5,1,1,3,1,1,0,0,23,1,12,1,1,0,,,,,1,,,,,,1,255100.2823,2632752.598,11.038,518.944,11.038,0,0,0,7,14,19
652,5,0,1,3,1,2,1,10,23,1,12,1,1,0,,,,,1,,,,,,1,255110.1395,2632752.615,6.548,510.573,6.548,0,0,0,8,14,20
654,5,0,1,3,1,1,0,5,23,1,12,1,1,0,,,,,2,,,,,,1,255102.8922,2632766.22,4.769,523.993,4.769,0,0,0,9,15,20
655,5,1,1,3,1,1,1,6,23,1,12,1,1,0,,,,,3,,,,,,1,255120.795,2632759.638,3.661,505.404,3.661,0,0,0,10,16,23
656,5,0,1,3,1,1,1,7,23,1,12,1,1,0,,,,,2,,,,,,1,255119.8254,2632792.712,2.533,525.11,2.533,0,0,0,12,18,25
657,5,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,2,,,,,,1,255129.1197,2632789.6,4.881,515.788,4.881,0,0,0,12,18,25
658,5,0,1,3,1,1,0,5,23,1,12,1,1,0,,,,,2,,,,,,1,255131.2678,2632796.027,2.067,517.943,2.067,0,0,0,12,19,26
659,5,0,1,3,1,2,0,5,23,1,12,1,1,0,,,,,1,,,,,,1,255144.8255,2632763.663,3.479,487.834,3.479,0,0,0,12,16,25
660,5,0,1,13,1,1,0,10,23,1,12,1,1,0,,,,,1,,,,,,1,255153.3954,2632767.951,12.998,483.396,12.998,0,0,0,12,18,27
661,5,0,1,3,1,2,0,8,23,1,12,0,0,0,,,,,2,,,,,,1,255142.7458,2632791.401,8.691,506.024,8.691,0,0,0,11,18,26
662,5,0,1,13,1,1,1,5,23,1,12,2,1,0,,,,,4,,,,,,1,255150.1221,2632805.496,1.278,509.063,1.278,0,0,0,11,21,28
663,5,0,1,0,1,2,0,0,23,1,12,1,1,0,,,,,4,,,,,,1,255161.2154,2632808.263,12.71,502.35,12.71,0,0,0,11,22,30
664,5,0,1,3,1,1,1,10,23,1,12,2,1,0,,,,,1,,,,,,1,255177.5505,2632809.464,15.433,490.858,15.433,0,0,0,8,23,30
665,5,0,1,0,1,1,0,10,23,1,12,1,1,0,,,,,3,,,,,,1,255178.2988,2632813.515,11.583,493.02,11.583,0,0,0,9,23,30
666,5,1,1,3,1,2,0,0,23,1,12,1,1,0,,,,,3,,,,,,1,255199.8476,2632811.488,18.39,475.9,18.39,0,0,0,5,21,32
667,5,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,1,,,,,,1,255144.1658,2632865.249,4.554,553.299,4.554,0,0,0,2,18,28
668,5,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,2,,,,,,1,255193.1497,2632887.69,5.742,535.917,5.742,0,0,0,4,17,29
669,5,0,1,3,1,1,1,0,23,1,12,0,0,0,,,,,1,,,,,,1,255138.1305,2632900.256,8.088,582.303,8.088,0,0,0,2,10,26
670,5,0,1,3,1,1,1,5,23,1,12,2,1,0,,,,,1,,,,,,1,255061.0325,2632843.387,7.499,602.526,7.499,0,0,0,1,11,20
671,5,1,1,3,0,2,0,5,23,1,12,1,1,0,,,,,3,,,,,,1,255397.5087,2632862.625,42.053,407.822,42.053,0,0,0,5,27,51
672,5,1,1,3,1,2,0,0,23,1,12,1,1,0,,,,,2,,,,,,1,255356.8193,2632858.327,17.214,420.171,17.214,0,0,0,5,19,39
673,5,1,1,3,1,2,0,7,23,1,12,1,1,0,,,,,4,,,,,,1,255439.0092,2632894.797,1.409,426.067,1.409,0,0,0,7,34,57
674,5,1,1,3,1,2,0,7,23,1,12,1,1,0,,,,,3,,,,,,1,255452.0506,2632892.175,4.548,420.517,4.548,0,0,0,9,34,66
675,5,0,1,3,1,1,1,7,23,1,12,1,1,0,,,,,2,,,,,,1,255463.1888,2632887.555,4.582,413.72,4.582,0,0,0,8,33,67
676,5,0,1,0,1,1,0,3,23,1,12,1,1,0,,,,,,,,,,,1,255434.2125,2632932.737,4.819,464.055,4.819,0,0,0,3,25,53
677,5,0,1,1,1,1,1,10,23,1,1,1,1,0,,,,,,,,,,,1,255477.5688,2632873.645,9.063,397.466,9.063,0,0,0,11,35,73
678,5,0,1,3,1,1,0,5,23,1,12,0,0,0,,,,,5,,,,,,1,255474.1594,2632842.861,6.648,367.756,6.648,0,0,0,12,31,73
679,5,0,1,3,1,3,0,5,23,1,12,1,1,0,,,,,4,,,,,,1,255468.1787,2632840.931,7.398,367.03,7.398,0,0,0,12,30,72
681,5,1,1,3,1,1,1,0,23,1,12,1,1,0,,,,,4,,,,,,1,255438.8215,2632863.589,6.685,395.922,6.685,0,0,0,9,29,63
682,5,0,1,0,1,1,0,9,23,1,12,1,1,0,,,,,3,,,,,,1,255513.1148,2632895.391,11.307,414.883,11.307,0,0,0,8,42,75
683,5,0,1,1,1,1,1,6,23,1,1,1,1,0,,,,,,,,,,,1,255516.7804,2632870.951,5.903,390.248,5.903,0,0,0,8,46,77
684,5,0,1,3,1,1,1,0,23,1,12,1,1,0,,,,,4,,,,,,1,255476.5069,2632931.468,22.121,454.757,22.121,0,0,0,12,28,64
685,5,0,1,1,1,1,0,4,23,1,1,1,1,0,,,,,,,,,,,1,255499.5728,2632968.938,9.843,489.281,9.843,0,0,0,12,32,55
686,5,1,1,0,1,1,0,3,23,1,12,1,1,0,,,,,2,,,,,,1,255501.9669,2632969.821,10.083,489.955,10.083,0,0,0,12,32,55
687,5,0,1,0,1,1,0,5,23,1,12,1,1,0,,,,,3,,,,,,1,255511.6696,2632970.765,13.778,490.183,13.778,0,0,0,13,34,56
688,5,1,1,0,1,1,1,3,23,1,1,1,1,0,,,,,,,,,,,1,255482.005,2632965.172,2.442,487.409,2.442,0,0,0,8,26,56
691,5,1,1,0,1,1,1,7,23,1,12,1,1,0,,,,,3,,,,,,1,255529.0887,2632935.566,2.874,454.201,2.874,0,0,0,15,34,73
692,5,1,1,0,1,1,1,0,23,1,12,1,1,0,,,,,5,,,,,,1,255517.5092,2632924.127,2.908,443.278,2.908,0,0,0,14,38,75
693,5,0,1,0,1,1,1,7,23,1,12,0,0,0,,,,,1,,,,,,1,255537.5054,2632930.807,10.388,449.265,10.388,0,0,0,16,34,76
694,5,1,1,3,1,1,1,0,23,1,12,1,1,0,,,,,2,,,,,,1,255542.2934,2632912.442,8.942,430.869,8.942,0,0,0,13,39,78
695,5,1,1,3,1,1,0,0,23,1,12,1,1,0,,,,,5,,,,,,1,255565.0066,2632929.049,4.747,448.025,4.747,0,0,0,12,37,76
696,5,0,1,3,1,1,1,5,23,1,12,0,0,0,,,,,1,,,,,,1,255539.2907,2632966.05,3.668,484.49,3.668,0,0,0,18,36,66
697,5,0,1,3,1,1,0,5,23,1,12,1,1,0,,,,,3,,,,,,1,255545.0827,2632966.876,1.626,485.308,1.626,0,0,0,14,36,67
698,5,0,1,3,1,1,0,0,23,1,12,0,0,0,,,,,10,,,,,,1,255571.5675,2632965.32,8.189,484.6,8.189,0,0,0,13,42,68
699,5,0,1,13,1,1,1,12,23,1,12,1,1,0,,,,,3,,,,,,1,255585.1063,2632982.082,9.025,495.744,9.025,0,0,0,12,43,57
700,5,0,1,13,1,1,1,12,23,1,12,1,1,0,,,,,3,,,,,,1,255560.3377,2632994.69,5.435,513.415,5.435,0,0,0,12,38,55
701,5,0,1,13,1,1,0,5,23,1,12,1,1,0,,,,,1,,,,,,1,255576.6305,2633003.464,8.473,518.744,8.473,0,0,0,13,38,54
702,5,0,1,0,1,3,0,5,23,1,12,0,0,0,,,,,3,,,,,,1,255582.4852,2633028.112,1.972,539.635,1.972,0,0,0,13,29,58
703,5,0,1,13,1,1,0,7,23,1,12,1,1,0,,,,,1,,,,,,1,255572.3758,2633033.269,5.868,548.035,5.868,0,0,0,12,25,57
704,5,0,1,3,1,2,0,10,23,1,12,1,1,0,,,,,1,,,,,,1,255581.36,2633041.982,6.798,553.045,6.798,0,0,0,12,23,57
705,5,1,1,3,1,1,1,9,23,1,12,1,1,0,,,,,1,,,,,,1,255589.8391,2633040.915,3.072,549.204,3.072,0,0,0,12,25,57
706,5,0,1,3,1,2,0,8,23,1,12,1,1,0,,,,,3,,,,,,1,255557.2979,2633066.213,0.531,584.204,0.531,0,0,0,6,17,45
707,5,1,1,3,1,2,0,5,23,1,12,1,1,0,,,,,3,,,,,,1,255557.1589,2633047.931,18.137,566.539,18.137,0,0,0,7,20,47
