MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
7,2006,46,4682144,2322962,2359182,1889286,1876461,281829,314553,23239,23998,98102,110969,4061,4097,26445,29104,2039559,2086342,1630250,1629294,271333,302753,16567,17815,95960,108661,3280,3330,22169,24489,283403,272840,259036,247167,10496,11800,6672,6183,2142,2308,781,767,4276,4615
7,2006,47,4506142,2223663,2282479,1819241,1827242,263220,297727,21808,22869,90865,103611,3764,3555,24765,27475,1969978,2032827,1587701,1600965,253896,287238,15620,17042,88861,101536,3028,2892,20872,23154,253685,249652,231540,226277,9324,10489,6188,5827,2004,2075,736,663,3893,4321
7,2006,48,4495342,2216534,2278808,1817566,1833861,258560,290419,21666,22337,90264,101931,3615,3401,24863,26859,1977463,2041268,1599898,1618733,249564,280243,15675,16918,88460,99921,2979,2796,20887,22657,239071,237540,217668,215128,8996,10176,5991,5419,1804,2010,636,605,3976,4202
7,2006,49,4458112,2191446,2266666,1802382,1826871,253485,288597,20968,21739,87022,99967,3404,3362,24185,26130,1962338,2035870,1593626,1617443,244805,278755,15259,16565,85250,98156,2845,2759,20553,22192,229108,230796,208756,209428,8680,9842,5709,5174,1772,1811,559,603,3632,3938
7,2006,50,4264904,2089893,2175011,1720865,1752127,239131,274016,19721,20851,84279,99712,3211,3249,22686,25056,1874715,1956414,1525034,1554030,230906,264695,14370,15979,82681,97899,2640,2653,19084,21158,215178,218597,195831,198097,8225,9321,5351,4872,1598,1813,571,596,3602,3898
7,2006,51,4320192,2125890,2194302,1751602,1770294,243342,275798,19740,20408,85701,100423,3134,3361,22371,24018,1911216,1979156,1555998,1575051,234832,266452,14637,15796,84121,98630,2581,2771,19047,20456,214674,215146,195604,195243,8510,9346,5103,4612,1580,1793,553,590,3324,3562
7,2006,52,4114856,2010094,2104762,1666000,1707556,223153,257894,18251,19374,79165,94131,2889,3214,20636,22593,1818539,1906977,1491821,1527986,215466,249493,13655,15034,77670,92508,2419,2676,17508,19280,191555,197785,174179,179570,7687,8401,4596,4340,1495,1623,470,538,3128,3313
7,2006,53,3996095,1949539,2046556,1621283,1667514,210867,244948,17309,18306,77321,91172,2796,2861,19963,21755,1769838,1858477,1457834,1496630,203712,237104,12959,14257,75980,89572,2300,2399,17053,18515,179701,188079,163449,170884,7155,7844,4350,4049,1341,1600,496,462,2910,3240
7,2006,54,3874826,1889337,1985489,1577518,1621422,200530,236085,16430,17639,73810,87388,2675,2769,18374,20186,1720284,1808432,1423486,1460334,193910,228794,12498,13707,72548,85918,2213,2376,15629,17303,169053,177057,154032,161088,6620,7291,3932,3932,1262,1470,462,393,2745,2883
7,2006,55,3745012,1816409,1928603,1516020,1574713,195291,230384,15571,16505,69520,85104,2517,2569,17490,19328,1655708,1758094,1368745,1419088,189339,223631,12055,12982,68282,83768,2106,2149,15181,16476,160701,170509,147275,155625,5952,6753,3516,3523,1238,1336,411,420,2309,2852
7,2006,56,3760899,1830564,1930335,1521725,1569229,198626,232705,15645,16099,74981,90446,2603,2578,16984,19278,1670302,1759495,1374830,1413001,192498,225749,12150,12814,73774,89088,2186,2187,14864,16656,160262,170840,146895,156228,6128,6956,3495,3285,1207,1358,417,391,2120,2622
7,2006,57,3601973,1746603,1855370,1468079,1526452,178618,212027,14169,15100,67573,81666,2359,2419,15805,17706,1603467,1702034,1336777,1386073,173224,205900,11147,12128,66521,80520,2018,2057,13780,15356,143136,153336,131302,140379,5394,6127,3022,2972,1052,1146,341,362,2025,2350
7,2006,58,3568659,1728992,1839667,1466560,1529683,167724,199286,13662,14423,63374,76820,2132,2139,15540,17316,1594182,1692435,1342794,1394644,162822,193431,10802,11707,62397,75745,1829,1782,13538,15126,134810,147232,123766,135039,4902,5855,2860,2716,977,1075,303,357,2002,2190
7,2006,59,3720317,1801227,1919090,1554425,1625843,156502,188487,13535,14043,59289,71272,1865,2009,15611,17436,1674286,1778784,1437884,1497146,151823,183017,10814,11364,58402,70223,1629,1705,13734,15329,126941,140306,116541,128697,4679,5470,2721,2679,887,1049,236,304,1877,2107
7,2006,60,2757092,1326336,1430756,1127085,1190666,124168,152951,10509,10969,50910,60876,1826,1829,11838,13465,1217559,1308183,1026990,1078159,120237,147998,8305,8795,50227,60030,1527,1542,10273,11659,108777,122573,100095,112507,3931,4953,2204,2174,683,846,299,287,1565,1806
7,2006,61,2776869,1335279,1441590,1135957,1201517,125983,155295,10287,11060,49805,59026,1727,1866,11520,12826,1228993,1323344,1037880,1092464,122310,150874,8153,8892,49061,58200,1490,1595,10099,11319,106286,118246,98077,109053,3673,4421,2134,2168,744,826,237,271,1421,1507
7,2006,62,2725651,1303566,1422085,1117184,1196745,118093,146267,9496,10059,46587,54939,1544,1663,10662,12412,1207367,1310567,1028371,1093590,114592,142257,7646,8229,45990,54155,1339,1443,9429,10893,96199,111518,88813,103155,3501,4010,1850,1830,597,784,205,220,1233,1519
7,2006,63,2810202,1340312,1469890,1159598,1248923,115755,146143,9186,9991,43570,51390,1502,1480,10701,11963,1249666,1363321,1075819,1150483,112468,142156,7531,8186,43027,50611,1301,1301,9520,10584,90646,106569,83779,98440,3287,3987,1655,1805,543,779,201,179,1181,1379
7,2006,64,2463439,1168771,1294668,1005809,1093664,102400,131341,8219,8859,41657,49105,1341,1383,9345,10316,1087342,1198242,930319,1004396,99571,127769,6736,7274,41164,48436,1185,1193,8367,9174,81429,96426,75490,89268,2829,3572,1483,1585,493,669,156,190,978,1142
7,2006,65,2286008,1077812,1208196,923622,1015568,97073,126433,7758,8249,39476,46763,1267,1285,8616,9898,1000157,1116367,851756,930631,94262,122938,6361,6863,38971,46186,1103,1089,7704,8660,77655,91829,71866,84937,2811,3495,1397,1386,505,577,164,196,912,1238
7,2006,66,2213751,1042044,1171707,888197,980990,97495,126509,7342,7988,39498,45574,1246,1274,8266,9372,965799,1081046,817590,896988,94735,123110,6011,6629,38988,44984,1067,1109,7408,8226,76245,90661,70607,84002,2760,3399,1331,1359,510,590,179,165,858,1146
7,2006,67,2098690,986584,1112106,847798,940090,87130,113796,6741,7291,36344,41227,1078,1207,7493,8495,916300,1027149,782615,861488,84648,110438,5520,6024,35864,40705,949,1009,6704,7485,70284,84957,65183,78602,2482,3358,1221,1267,480,522,129,198,789,1010
7,2006,68,2044245,953381,1090864,820055,921526,84702,112453,6263,6965,34186,40288,982,1215,7193,8417,886993,1009268,758494,845958,82304,109387,5183,5635,33753,39769,845,1054,6414,7465,66388,81596,61561,75568,2398,3066,1080,1330,433,519,137,161,779,952
7,2006,69,1910507,884178,1026329,761560,868535,77654,104728,5705,6494,31851,37957,892,968,6516,7647,823131,949118,704899,797045,75536,101806,4666,5251,31471,37410,782,854,5777,6752,61047,77211,56661,71490,2118,2922,1039,1243,380,547,110,114,739,895
7,2006,70,1848556,848416,1000140,732714,846620,74070,102402,5290,6145,29395,36682,818,918,6129,7373,790694,926131,679012,778032,72017,99587,4351,5055,29065,36209,715,784,5534,6464,57722,74009,53702,68588,2053,2815,939,1090,330,473,103,134,595,909
7,2006,71,1848947,843344,1005603,729146,852631,74380,102977,4887,6041,28419,35761,788,993,5724,7200,786142,931359,675803,783573,72411,100331,4038,4918,28075,35344,699,846,5116,6347,57202,74244,53343,69058,1969,2646,849,1123,344,417,89,147,608,853
7,2006,72,1672443,755357,917086,655313,779308,64325,92437,4381,5191,25262,32845,724,839,5352,6466,705344,851414,608737,718334,62639,90048,3571,4258,24972,32445,637,680,4788,5649,50013,65672,46576,60974,1686,2389,810,933,290,400,87,159,564,817
7,2006,73,1660842,743108,917734,647858,781877,61592,91129,4009,5090,23994,32559,675,761,4980,6318,696342,855018,604280,723544,59966,88841,3315,4199,23709,32175,594,654,4478,5605,46766,62716,43578,58333,1626,2288,694,891,285,384,81,107,502,713
7,2006,74,1619038,718165,900873,631048,775163,56321,84652,3678,4833,21891,29589,633,727,4594,5909,673056,840500,588793,718903,54906,82560,3055,3958,21653,29221,544,608,4105,5250,45109,60373,42255,56260,1415,2092,623,875,238,368,89,119,489,659
7,2006,75,1573506,689385,884121,610703,766650,50563,78551,3424,4234,19933,28391,551,633,4211,5662,647087,826378,571041,712780,49260,76526,2776,3441,19744,28021,470,541,3796,5069,42298,57743,39662,53870,1303,2025,648,793,189,370,81,92,415,593
7,2006,76,1587027,686620,900407,606420,778811,51967,82384,3362,4255,20251,28562,553,694,4067,5701,644266,841824,566769,724079,50591,80426,2742,3432,20031,28191,472,601,3661,5095,42354,58583,39651,54732,1376,1958,620,823,220,371,81,93,406,606
7,2006,77,1472328,629385,842943,560279,734621,44490,73379,2846,3764,17657,25549,450,566,3663,5064,592404,790523,525589,685702,43361,71543,2304,3021,17475,25242,390,483,3285,4532,36981,52420,34690,48919,1129,1836,542,743,182,307,60,83,378,532
7,2006,78,1441641,605767,835874,541304,731398,41340,71001,2579,3540,16661,24358,416,534,3467,5043,571323,786403,508891,685248,40383,69222,2096,2868,16447,24082,360,475,3146,4508,34444,49471,32413,46150,957,1779,483,672,214,276,56,59,321,535
7,2006,79,1372532,566741,805791,507832,708022,37855,66992,2265,3387,15264,22184,340,553,3185,4653,535866,760675,478800,665850,36931,65499,1837,2761,15118,21924,303,473,2877,4168,30875,45116,29032,42172,924,1493,428,626,146,260,37,80,308,485
7,2006,80,1278890,515325,763565,462473,672945,34295,62149,2031,3022,13383,20644,328,481,2815,4324,487346,721838,436146,633881,33456,60774,1672,2480,13263,20409,276,418,2533,3876,27979,41727,26327,39064,839,1375,359,542,120,235,52,63,282,448
7,2006,81,1239927,487526,752401,437987,665486,31732,60414,1917,2810,12990,19100,283,427,2617,4164,462157,713096,414096,628723,31028,59074,1566,2309,12853,18864,253,371,2361,3755,25369,39305,23891,36763,704,1340,351,501,137,236,30,56,256,409
7,2006,82,1138135,436936,701199,393904,624785,27467,52989,1670,2538,11443,16765,255,365,2197,3757,414521,666543,372758,592327,26833,51833,1371,2079,11331,16588,221,307,2007,3409,22415,34656,21146,32458,634,1156,299,459,112,177,34,58,190,348
7,2006,83,1036784,392892,643892,354408,574507,24399,48308,1404,2304,10416,15045,220,322,2045,3406,372909,613258,335572,545824,23863,47245,1157,1919,10310,14890,179,284,1828,3096,19983,30634,18836,28683,536,1063,247,385,106,155,41,38,217,310
7,2006,84,954381,351889,602492,318619,540399,20971,43324,1262,1976,9112,13368,150,288,1775,3137,334785,574690,302511,514406,20480,42385,1028,1616,9024,13193,127,244,1615,2846,17104,27802,16108,25993,491,939,234,360,88,175,23,44,160,291
7,2006,85,4865929,1518390,3347539,1375714,3010923,90238,242896,4979,10179,38844,65735,832,1530,7783,16276,1449444,3209992,1311258,2882381,88098,237948,3988,8556,38450,65043,680,1313,6970,14751,68946,137547,64456,128542,2140,4948,991,1623,394,692,152,217,813,1525
7,2007,999,301231207,148064854,153166353,117889727,120488360,18560639,20374894,1699452,1677761,6662593,7272048,311672,301381,2940771,3051909,124520814,130513540,96761624,100249770,17570226,19335532,1095236,1125065,6459261,7067419,232522,228451,2401945,2507303,23544040,22652813,21128103,20238590,990413,1039362,604216,552696,203332,204629,79150,72930,538826,544606
7,2007,0,4147997,2120816,2027181,1559703,1485717,319630,310268,31393,30249,95332,89964,5746,5501,109012,105482,1578536,1505900,1090177,1034108,288583,280488,18462,18021,89642,84563,3877,3679,87795,85041,542280,521281,469526,451609,31047,29780,12931,12228,5690,5401,1869,1822,21217,20441
7,2007,1,4002215,2044119,1958096,1514102,1444639,304350,296047,28713,27530,90767,87488,5566,5428,100621,96964,1533403,1467298,1071059,1018424,274453,267087,17463,17146,85285,82528,3688,3675,81455,78438,510716,490798,443043,426215,29897,28960,11250,10384,5482,4960,1878,1753,19166,18526
7,2007,2,3973479,2031170,1942309,1509732,1436252,297685,288697,28579,27807,92779,90117,5743,5570,96652,93866,1536375,1469309,1079692,1025511,269872,261985,17252,17255,87345,84819,3662,3495,78552,76244,494795,473000,430040,410741,27813,26712,11327,10552,5434,5298,2081,2075,18100,17622
7,2007,3,4004011,2045144,1958867,1531041,1460085,291631,283158,28550,27568,93869,91470,5635,5493,94418,91093,1565587,1497025,1106930,1052020,271081,263129,17382,16849,88851,86769,3765,3622,77578,74636,479557,461842,424111,408065,20550,20029,11168,10719,5018,4701,1870,1871,16840,16457
7,2007,4,3998260,2044444,1953816,1534379,1459577,290377,281491,28880,28203,94046,91986,5414,5187,91348,87372,1572536,1501218,1112225,1054899,273981,265834,17308,16794,89810,87983,3837,3657,75375,72051,471908,452598,422154,404678,16396,15657,11572,11409,4236,4003,1577,1530,15973,15321
7,2007,5,3993489,2038482,1955007,1531327,1458829,295584,288389,28371,27695,90513,90260,5062,4836,87625,84998,1574918,1510253,1114556,1059595,279895,273030,17493,16889,86751,86721,3780,3622,72443,70396,463564,444754,416771,399234,15689,15359,10878,10806,3762,3539,1282,1214,15182,14602
7,2007,6,4046402,2064421,1981981,1545809,1474391,306369,298377,28270,27985,92555,92277,5221,4903,86197,84048,1605142,1541105,1138286,1083801,286099,278667,17488,17004,88423,88447,3780,3545,71066,69641,459279,440876,407523,390590,20270,19710,10782,10981,4132,3830,1441,1358,15131,14407
7,2007,7,3914743,2001256,1913487,1502500,1425688,300161,291803,28476,26795,84488,84784,5029,4908,80602,79509,1569767,1501956,1124489,1065727,277780,270255,17079,16370,79996,80469,3388,3254,67035,65881,431489,411531,378011,359961,22381,21548,11397,10425,4492,4315,1641,1654,13567,13628
7,2007,8,3863089,1975219,1887870,1486163,1409993,298539,289253,28376,26622,79909,81322,5079,4793,77153,75887,1567849,1497321,1130016,1069126,276883,268252,17341,16536,75739,77093,3434,3208,64436,63106,407370,390549,356147,340867,21656,21001,11035,10086,4170,4229,1645,1585,12717,12781
7,2007,9,3896888,1994550,1902338,1499103,1420843,305893,295067,28246,26888,82258,82645,4865,4653,74185,72242,1584580,1510879,1137819,1076753,285561,275301,17786,16890,78235,78793,3441,3217,61738,59925,409970,391459,361284,344090,20332,19766,10460,9998,4023,3852,1424,1436,12447,12317
7,2007,10,4075718,2082772,1992946,1564203,1488681,321761,310007,29463,29711,87826,87145,5236,4831,74283,72571,1652214,1579096,1183701,1124243,301136,290213,18639,18073,83824,83238,3779,3456,61135,59873,430558,413850,380502,364438,20625,19794,10824,11638,4002,3907,1457,1375,13148,12698
7,2007,11,4106492,2101341,2005151,1586149,1504047,319483,309857,29421,29167,88540,86646,5167,4820,72581,70614,1668022,1588906,1202605,1136062,299061,290471,18448,17875,84499,82904,3655,3495,59754,58099,433319,416245,383544,367985,20422,19386,10973,11292,4041,3742,1512,1325,12827,12515
7,2007,12,4192002,2147007,2044995,1616697,1531513,334639,324109,30329,29543,88266,85677,5364,5055,71712,69098,1711688,1628138,1231151,1162995,314248,304107,18812,18382,84326,81807,3798,3644,59353,57203,435319,416857,385546,368518,20391,20002,11517,11161,3940,3870,1566,1411,12359,11895
7,2007,13,4207326,2154619,2052707,1617755,1532326,342732,332891,31161,30263,88822,84159,5436,5145,68713,67923,1725275,1641741,1237827,1169453,322404,313057,19691,19122,84905,80362,3978,3795,56470,55952,429344,410966,379928,362873,20328,19834,11470,11141,3917,3797,1458,1350,12243,11971
7,2007,14,4259504,2185221,2074283,1639661,1549446,353466,339788,31695,30443,88968,84420,5302,5115,66129,65071,1757475,1667480,1260575,1189519,333136,320333,20289,19527,85125,80601,3859,3711,54491,53789,427746,406803,379086,359927,20330,19455,11406,10916,3843,3819,1443,1404,11638,11282
7,2007,15,4364495,2236697,2127798,1681613,1590800,360498,349448,33078,31958,90530,85346,5433,5205,65545,65041,1806403,1718694,1299481,1229240,340588,329764,21544,20806,86639,81555,4049,3799,54102,53530,430294,409104,382132,361560,19910,19684,11534,11152,3891,3791,1384,1406,11443,11511
7,2007,16,4452250,2286631,2165619,1720794,1620730,370557,356745,33674,32361,91279,86446,5563,5352,64764,63985,1852887,1760405,1335611,1262794,350196,337166,21992,21216,87463,82575,4089,3921,53536,52733,433744,405214,385183,357936,20361,19579,11682,11145,3816,3871,1474,1431,11228,11252
7,2007,17,4521045,2329969,2191076,1755026,1640770,376658,361900,34712,32484,94389,88293,5613,5422,63571,62207,1893233,1790083,1367273,1286273,356246,342612,22568,21309,90517,84562,4143,4014,52486,51313,436736,400993,387753,354497,20412,19288,12144,11175,3872,3731,1470,1408,11085,10894
7,2007,18,4394638,2259498,2135140,1703493,1598964,357453,346675,34237,30718,99415,93488,5683,5503,59217,59792,1834106,1753471,1327195,1262145,337643,327974,21386,20397,95478,89773,4102,3989,48302,49193,425392,381669,376298,336819,19810,18701,12851,10321,3937,3715,1581,1514,10915,10599
7,2007,19,4335388,2223695,2111693,1685434,1586157,339997,334824,33687,29798,103010,98227,5951,5317,55616,57370,1797586,1735010,1307640,1254025,320763,316024,20736,19570,99008,94395,4372,3993,45067,47003,426109,376683,377794,332132,19234,18800,12951,10228,4002,3832,1579,1324,10549,10367
7,2007,20,4242404,2175195,2067209,1661350,1560193,321843,320203,32475,28761,101981,98979,6076,5458,51470,53615,1750553,1698205,1283894,1234861,302962,301831,19624,18549,98123,95083,4385,4073,41565,43808,424642,369004,377456,325332,18881,18372,12851,10212,3858,3896,1691,1385,9905,9807
7,2007,21,4257371,2184771,2072600,1674999,1569185,316263,315870,32125,28082,105469,103054,6129,5642,49786,50767,1756692,1705219,1293214,1244196,297444,297548,19535,18288,101768,99298,4526,4286,40205,41603,428079,367381,381785,324989,18819,18322,12590,9794,3701,3756,1603,1356,9581,9164
7,2007,22,4236043,2175374,2060669,1677385,1567534,306229,306125,31312,27811,106769,104083,6222,5484,47457,49632,1742027,1692110,1289570,1240628,288177,288302,18695,18029,103074,100494,4487,4145,38024,40512,433347,368559,387815,326906,18052,17823,12617,9782,3695,3589,1735,1339,9433,9120
7,2007,23,4143940,2125328,2018612,1639099,1532525,294925,297706,30477,27044,109537,108163,6602,5574,44688,47600,1690551,1650215,1249844,1205068,276812,280028,17933,17626,105788,104672,4752,4203,35422,38618,434777,368397,389255,327457,18113,17678,12544,9418,3749,3491,1850,1371,9266,8982
7,2007,24,4198241,2147168,2051073,1659463,1559771,293290,297464,30573,27276,113287,114807,6386,5613,44169,46142,1696206,1669848,1255461,1220005,274560,279359,17649,17557,109296,111285,4453,4268,34787,37374,450962,381225,404002,339766,18730,18105,12924,9719,3991,3522,1933,1345,9382,8768
7,2007,25,4245572,2150579,2094993,1663703,1585674,288955,305647,29376,26034,119466,124874,6375,5964,42704,46800,1691256,1702362,1251394,1236001,269673,286638,16785,16522,115605,121174,4438,4512,33361,37515,459323,392631,412309,349673,19282,19009,12591,9512,3861,3700,1937,1452,9343,9285
7,2007,26,4222850,2111196,2111654,1635935,1596267,277685,306949,28690,25640,121461,131060,6285,6034,41140,45704,1667154,1721855,1238321,1250609,258593,286860,16055,16140,117418,127284,4456,4569,32311,36393,444042,389799,397614,345658,19092,20089,12635,9500,4043,3776,1829,1465,8829,9311
